t[s]	AI 0 [V]	AI 1 [V]	AI 2 [V]
-1.3088	-5.16018	-5.18619	-5.70556
-1.3086	-5.16034	-5.18616	-5.70546
-1.3084	-5.1604	-5.18639	-5.70558
-1.3082	-5.16045	-5.18645	-5.70561
-1.308	-5.16042	-5.18632	-5.70549
-1.3078	-5.16042	-5.18633	-5.70549
-1.3076	-5.16059	-5.1863	-5.70549
-1.3074	-5.16065	-5.18641	-5.70552
-1.3072	-5.16057	-5.18632	-5.70543
-1.307	-5.16054	-5.18621	-5.70547
-1.3068	-5.16046	-5.18601	-5.70526
-1.3066	-5.16042	-5.18563	-5.70511
-1.3064	-5.16035	-5.18549	-5.70499
-1.3062	-5.16035	-5.18524	-5.70498
-1.306	-5.16021	-5.18507	-5.70485
-1.3058	-5.16022	-5.18479	-5.70484
-1.3056	-5.16021	-5.18462	-5.70475
-1.3054	-5.16018	-5.18443	-5.70467
-1.3052	-5.16013	-5.18424	-5.70466
-1.305	-5.16016	-5.18429	-5.70458
-1.3048	-5.16012	-5.18425	-5.70446
-1.3046	-5.16	-5.18427	-5.70447
-1.3044	-5.15997	-5.18433	-5.70438
-1.3042	-5.1599	-5.18436	-5.70413
-1.304	-5.15987	-5.18461	-5.7042
-1.3038	-5.15994	-5.18461	-5.70409
-1.3036	-5.1599	-5.18466	-5.70404
-1.3034	-5.15982	-5.18478	-5.70394
-1.3032	-5.15968	-5.18468	-5.7039
-1.303	-5.15951	-5.18463	-5.70377
-1.3028	-5.15949	-5.18466	-5.70389
-1.3026	-5.15937	-5.18461	-5.70388
-1.3024	-5.15939	-5.18458	-5.70368
-1.3022	-5.15931	-5.1846	-5.70375
-1.302	-5.15922	-5.18457	-5.70378
-1.3018	-5.1592	-5.18448	-5.70386
-1.3016	-5.15928	-5.18445	-5.70388
-1.3014	-5.15925	-5.1845	-5.70384
-1.3012	-5.15924	-5.1845	-5.70392
-1.301	-5.15934	-5.18469	-5.70399
-1.3008	-5.15927	-5.18467	-5.70405
-1.3006	-5.15933	-5.18467	-5.70401
-1.3004	-5.15924	-5.18477	-5.70417
-1.3002	-5.15928	-5.18482	-5.70433
-1.3	-5.15946	-5.18486	-5.70424
-1.2998	-5.15969	-5.18481	-5.70444
-1.2996	-5.15973	-5.18448	-5.70441
-1.2994	-5.15959	-5.18443	-5.70446
-1.2992	-5.15959	-5.18446	-5.70448
-1.299	-5.15937	-5.18448	-5.70436
-1.2988	-5.15941	-5.18431	-5.70441
-1.2986	-5.15939	-5.18428	-5.70454
-1.2984	-5.15942	-5.18421	-5.70457
-1.2982	-5.1593	-5.18423	-5.70455
-1.298	-5.15936	-5.1843	-5.70453
-1.2978	-5.1594	-5.18438	-5.70448
-1.2976	-5.15926	-5.18459	-5.70456
-1.2974	-5.15924	-5.18482	-5.70463
-1.2972	-5.15935	-5.18488	-5.70469
-1.297	-5.15929	-5.18516	-5.70449
-1.2968	-5.15934	-5.18527	-5.70449
-1.2966	-5.15934	-5.1852	-5.70465
-1.2964	-5.15949	-5.18526	-5.70471
-1.2962	-5.15949	-5.18521	-5.70475
-1.296	-5.15955	-5.1853	-5.70471
-1.2958	-5.15953	-5.18521	-5.70468
-1.2956	-5.15943	-5.18538	-5.70472
-1.2954	-5.15965	-5.18545	-5.70468
-1.2952	-5.1597	-5.18548	-5.70466
-1.295	-5.15984	-5.18547	-5.70457
-1.2948	-5.15977	-5.18549	-5.7046
-1.2946	-5.15977	-5.18564	-5.70447
-1.2944	-5.15958	-5.18581	-5.70428
-1.2942	-5.15956	-5.1859	-5.7043
-1.294	-5.15956	-5.18587	-5.70428
-1.2938	-5.15956	-5.18595	-5.70421
-1.2936	-5.15955	-5.18595	-5.70413
-1.2934	-5.15945	-5.18593	-5.70421
-1.2932	-5.15941	-5.18589	-5.70409
-1.293	-5.15929	-5.18583	-5.70405
-1.2928	-5.15919	-5.18565	-5.70399
-1.2926	-5.15911	-5.18538	-5.70392
-1.2924	-5.15897	-5.18528	-5.70382
-1.2922	-5.15889	-5.18511	-5.70393
-1.292	-5.15881	-5.18511	-5.70378
-1.2918	-5.15882	-5.18508	-5.70382
-1.2916	-5.15884	-5.18501	-5.70383
-1.2914	-5.15873	-5.18508	-5.70389
-1.2912	-5.1588	-5.18499	-5.70381
-1.291	-5.15877	-5.18487	-5.70368
-1.2908	-5.15889	-5.18493	-5.70366
-1.2906	-5.15901	-5.18484	-5.70374
-1.2904	-5.15897	-5.18476	-5.70363
-1.2902	-5.15899	-5.18494	-5.70363
-1.29	-5.15908	-5.18505	-5.70387
-1.2898	-5.15914	-5.18531	-5.70409
-1.2896	-5.15923	-5.1857	-5.70429
-1.2894	-5.15907	-5.18587	-5.70419
-1.2892	-5.15912	-5.18602	-5.70421
-1.289	-5.15918	-5.18612	-5.70436
-1.2888	-5.15929	-5.18619	-5.70435
-1.2886	-5.15918	-5.18618	-5.70449
-1.2884	-5.15921	-5.18635	-5.70465
-1.2882	-5.15917	-5.18653	-5.70444
-1.288	-5.15922	-5.18654	-5.70439
-1.2878	-5.15932	-5.18648	-5.70446
-1.2876	-5.15949	-5.18643	-5.70453
-1.2874	-5.15948	-5.18638	-5.70456
-1.2872	-5.15961	-5.1862	-5.70461
-1.287	-5.15961	-5.18593	-5.70447
-1.2868	-5.15969	-5.18555	-5.70427
-1.2866	-5.15956	-5.18495	-5.70398
-1.2864	-5.15932	-5.18443	-5.7038
-1.2862	-5.159	-5.18393	-5.70383
-1.286	-5.15874	-5.18355	-5.70365
-1.2858	-5.15856	-5.1834	-5.70354
-1.2856	-5.15845	-5.1831	-5.7034
-1.2854	-5.15838	-5.18294	-5.70329
-1.2852	-5.1581	-5.18287	-5.70328
-1.285	-5.15798	-5.18285	-5.70312
-1.2848	-5.15783	-5.1828	-5.70294
-1.2846	-5.15766	-5.18278	-5.70299
-1.2844	-5.15759	-5.18277	-5.70294
-1.2842	-5.1574	-5.18281	-5.70303
-1.284	-5.15727	-5.18285	-5.70302
-1.2838	-5.1572	-5.18299	-5.70318
-1.2836	-5.15717	-5.18302	-5.70339
-1.2834	-5.15705	-5.1831	-5.70338
-1.2832	-5.157	-5.18313	-5.70339
-1.283	-5.15691	-5.18327	-5.70346
-1.2828	-5.15684	-5.1834	-5.70349
-1.2826	-5.15674	-5.18341	-5.70361
-1.2824	-5.15667	-5.18342	-5.70365
-1.2822	-5.15662	-5.18357	-5.7036
-1.282	-5.15662	-5.18357	-5.70351
-1.2818	-5.15663	-5.18356	-5.70359
-1.2816	-5.15649	-5.18367	-5.7036
-1.2814	-5.15649	-5.18366	-5.70359
-1.2812	-5.15638	-5.1837	-5.70362
-1.281	-5.15659	-5.18381	-5.7036
-1.2808	-5.1567	-5.18374	-5.70347
-1.2806	-5.1568	-5.1838	-5.70354
-1.2804	-5.15685	-5.18385	-5.70364
-1.2802	-5.15688	-5.18396	-5.70364
-1.28	-5.15697	-5.18396	-5.70382
-1.2798	-5.15716	-5.18381	-5.70394
-1.2796	-5.15731	-5.18366	-5.70409
-1.2794	-5.15738	-5.18363	-5.70408
-1.2792	-5.1575	-5.18374	-5.7041
-1.279	-5.15755	-5.18375	-5.70401
-1.2788	-5.15758	-5.18366	-5.70397
-1.2786	-5.15759	-5.1838	-5.70393
-1.2784	-5.15756	-5.18389	-5.70385
-1.2782	-5.15765	-5.18382	-5.70382
-1.278	-5.15759	-5.18393	-5.70388
-1.2778	-5.15773	-5.18389	-5.7039
-1.2776	-5.15769	-5.1841	-5.70405
-1.2774	-5.15779	-5.18427	-5.70401
-1.2772	-5.15784	-5.18439	-5.70403
-1.277	-5.15791	-5.18445	-5.70424
-1.2768	-5.15795	-5.18468	-5.70449
-1.2766	-5.15811	-5.18479	-5.70435
-1.2764	-5.15823	-5.18474	-5.70449
-1.2762	-5.15831	-5.18484	-5.70461
-1.276	-5.15821	-5.18476	-5.70462
-1.2758	-5.15816	-5.18481	-5.70479
-1.2756	-5.15815	-5.18478	-5.7048
-1.2754	-5.15831	-5.18478	-5.70482
-1.2752	-5.15849	-5.18484	-5.70477
-1.275	-5.15852	-5.18481	-5.70488
-1.2748	-5.15857	-5.18503	-5.7049
-1.2746	-5.15844	-5.18524	-5.70497
-1.2744	-5.15839	-5.18536	-5.7049
-1.2742	-5.15845	-5.18545	-5.70484
-1.274	-5.15838	-5.18546	-5.70494
-1.2738	-5.15841	-5.18539	-5.70503
-1.2736	-5.15839	-5.18544	-5.70489
-1.2734	-5.15843	-5.18556	-5.70488
-1.2732	-5.15838	-5.18552	-5.70478
-1.273	-5.1583	-5.18528	-5.70458
-1.2728	-5.1583	-5.18529	-5.70455
-1.2726	-5.15859	-5.18547	-5.70472
-1.2724	-5.15896	-5.18539	-5.70474
-1.2722	-5.15921	-5.18529	-5.70477
-1.272	-5.15939	-5.1854	-5.70485
-1.2718	-5.15971	-5.18543	-5.70493
-1.2716	-5.15975	-5.1854	-5.70491
-1.2714	-5.15991	-5.18527	-5.70495
-1.2712	-5.16011	-5.1854	-5.70504
-1.271	-5.1604	-5.18539	-5.70503
-1.2708	-5.16056	-5.18544	-5.70509
-1.2706	-5.16073	-5.18558	-5.70521
-1.2704	-5.16084	-5.18547	-5.7051
-1.2702	-5.16084	-5.18537	-5.70521
-1.27	-5.161	-5.18537	-5.70544
-1.2698	-5.16124	-5.18539	-5.70561
-1.2696	-5.16144	-5.18567	-5.70573
-1.2694	-5.16142	-5.18594	-5.70579
-1.2692	-5.16141	-5.18596	-5.70591
-1.269	-5.16141	-5.18599	-5.70583
-1.2688	-5.16146	-5.18614	-5.70604
-1.2686	-5.16135	-5.1861	-5.70596
-1.2684	-5.16127	-5.18621	-5.70596
-1.2682	-5.16131	-5.18621	-5.70594
-1.268	-5.16123	-5.18627	-5.70589
-1.2678	-5.16119	-5.18617	-5.70577
-1.2676	-5.16113	-5.18606	-5.70558
-1.2674	-5.1612	-5.186	-5.70554
-1.2672	-5.16104	-5.18592	-5.70554
-1.267	-5.16098	-5.18577	-5.70539
-1.2668	-5.16093	-5.18545	-5.70522
-1.2666	-5.16102	-5.18517	-5.70511
-1.2664	-5.161	-5.18497	-5.70493
-1.2662	-5.16099	-5.18466	-5.70472
-1.266	-5.16099	-5.18445	-5.70472
-1.2658	-5.16105	-5.18433	-5.70465
-1.2656	-5.1609	-5.18411	-5.7046
-1.2654	-5.16074	-5.18379	-5.7045
-1.2652	-5.16064	-5.18368	-5.70455
-1.265	-5.16049	-5.18376	-5.70458
-1.2648	-5.16033	-5.18378	-5.70452
-1.2646	-5.16034	-5.18387	-5.70452
-1.2644	-5.16022	-5.18395	-5.70453
-1.2642	-5.16016	-5.18423	-5.70458
-1.264	-5.16017	-5.18429	-5.70456
-1.2638	-5.15996	-5.18438	-5.7046
-1.2636	-5.1599	-5.18448	-5.70433
-1.2634	-5.15986	-5.18447	-5.70453
-1.2632	-5.15986	-5.18457	-5.70448
-1.263	-5.15979	-5.1846	-5.70435
-1.2628	-5.15977	-5.1848	-5.70438
-1.2626	-5.15972	-5.18478	-5.70443
-1.2624	-5.15965	-5.18501	-5.70441
-1.2622	-5.15953	-5.18503	-5.70423
-1.262	-5.15958	-5.18511	-5.70416
-1.2618	-5.15945	-5.18507	-5.70402
-1.2616	-5.15948	-5.18492	-5.70388
-1.2614	-5.15938	-5.18491	-5.70393
-1.2612	-5.15924	-5.18481	-5.70386
-1.261	-5.15908	-5.18501	-5.70397
-1.2608	-5.15909	-5.1848	-5.70389
-1.2606	-5.159	-5.18497	-5.70381
-1.2604	-5.15895	-5.18503	-5.70381
-1.2602	-5.15891	-5.18518	-5.70379
-1.26	-5.15892	-5.1852	-5.70373
-1.2598	-5.15901	-5.18497	-5.70383
-1.2596	-5.15906	-5.1846	-5.70382
-1.2594	-5.15911	-5.18456	-5.70365
-1.2592	-5.15909	-5.18446	-5.70352
-1.259	-5.15911	-5.18443	-5.7036
-1.2588	-5.15912	-5.18434	-5.70356
-1.2586	-5.15912	-5.18426	-5.70359
-1.2584	-5.15912	-5.18429	-5.70373
-1.2582	-5.15915	-5.18419	-5.7038
-1.258	-5.15914	-5.18424	-5.70372
-1.2578	-5.15916	-5.1843	-5.70381
-1.2576	-5.15905	-5.18441	-5.70396
-1.2574	-5.159	-5.18449	-5.7038
-1.2572	-5.1589	-5.18467	-5.70384
-1.257	-5.15877	-5.18482	-5.70384
-1.2568	-5.15888	-5.18488	-5.70389
-1.2566	-5.15881	-5.18501	-5.70393
-1.2564	-5.15892	-5.18508	-5.70412
-1.2562	-5.15898	-5.18501	-5.70422
-1.256	-5.15894	-5.18502	-5.70421
-1.2558	-5.15907	-5.18477	-5.70426
-1.2556	-5.15907	-5.18467	-5.70424
-1.2554	-5.15911	-5.18476	-5.70436
-1.2552	-5.15916	-5.18476	-5.70447
-1.255	-5.15913	-5.18467	-5.70451
-1.2548	-5.15921	-5.18469	-5.70451
-1.2546	-5.15914	-5.18467	-5.70466
-1.2544	-5.1591	-5.1849	-5.70466
-1.2542	-5.15909	-5.18494	-5.70458
-1.254	-5.15905	-5.18507	-5.7046
-1.2538	-5.15896	-5.18509	-5.70459
-1.2536	-5.15893	-5.18522	-5.70469
-1.2534	-5.15901	-5.1854	-5.70471
-1.2532	-5.15886	-5.18521	-5.70444
-1.253	-5.15881	-5.18524	-5.70427
-1.2528	-5.1587	-5.18518	-5.70437
-1.2526	-5.15851	-5.18503	-5.70422
-1.2524	-5.15832	-5.18479	-5.70401
-1.2522	-5.15822	-5.1848	-5.70388
-1.252	-5.15811	-5.18461	-5.70368
-1.2518	-5.15824	-5.18476	-5.70367
-1.2516	-5.15807	-5.18458	-5.7034
-1.2514	-5.15808	-5.18461	-5.70342
-1.2512	-5.15819	-5.1847	-5.70332
-1.251	-5.15814	-5.18482	-5.70324
-1.2508	-5.15809	-5.18479	-5.70319
-1.2506	-5.15817	-5.18487	-5.70325
-1.2504	-5.15817	-5.18502	-5.7034
-1.2502	-5.1583	-5.18505	-5.70346
-1.25	-5.15836	-5.18513	-5.70375
-1.2498	-5.15865	-5.1854	-5.70397
-1.2496	-5.15863	-5.18573	-5.70409
-1.2494	-5.15858	-5.18597	-5.70405
-1.2492	-5.15849	-5.18613	-5.70402
-1.249	-5.15851	-5.1862	-5.70405
-1.2488	-5.15846	-5.18633	-5.70406
-1.2486	-5.15851	-5.18642	-5.70418
-1.2484	-5.15858	-5.18647	-5.70429
-1.2482	-5.15858	-5.18658	-5.70438
-1.248	-5.15859	-5.18653	-5.70434
-1.2478	-5.15855	-5.1866	-5.70432
-1.2476	-5.15853	-5.18653	-5.70437
-1.2474	-5.15842	-5.18647	-5.70424
-1.2472	-5.15857	-5.18624	-5.70416
-1.247	-5.15855	-5.18609	-5.70418
-1.2468	-5.15864	-5.18583	-5.70405
-1.2466	-5.15852	-5.18537	-5.70406
-1.2464	-5.15856	-5.18512	-5.70387
-1.2462	-5.15864	-5.18481	-5.70385
-1.246	-5.15857	-5.18463	-5.70384
-1.2458	-5.15848	-5.18439	-5.70363
-1.2456	-5.15857	-5.18421	-5.70347
-1.2454	-5.15855	-5.18397	-5.70344
-1.2452	-5.15854	-5.18382	-5.7036
-1.245	-5.1586	-5.18368	-5.7035
-1.2448	-5.15861	-5.1837	-5.70352
-1.2446	-5.15872	-5.18354	-5.70356
-1.2444	-5.15876	-5.18357	-5.70357
-1.2442	-5.15878	-5.18351	-5.70357
-1.244	-5.15888	-5.18365	-5.7037
-1.2438	-5.15901	-5.18376	-5.70373
-1.2436	-5.15915	-5.18388	-5.70388
-1.2434	-5.15914	-5.18405	-5.70394
-1.2432	-5.1591	-5.18422	-5.70401
-1.243	-5.15911	-5.18425	-5.70399
-1.2428	-5.15916	-5.1843	-5.704
-1.2426	-5.15898	-5.18456	-5.70388
-1.2424	-5.1588	-5.18456	-5.70396
-1.2422	-5.15876	-5.18455	-5.70389
-1.242	-5.1588	-5.1847	-5.7039
-1.2418	-5.15879	-5.18477	-5.70394
-1.2416	-5.15877	-5.18487	-5.704
-1.2414	-5.15874	-5.18494	-5.70414
-1.2412	-5.15871	-5.18506	-5.70401
-1.241	-5.15878	-5.1851	-5.70397
-1.2408	-5.15882	-5.18516	-5.70393
-1.2406	-5.15884	-5.18534	-5.70385
-1.2404	-5.15883	-5.1855	-5.70386
-1.2402	-5.15894	-5.18547	-5.70385
-1.24	-5.15903	-5.18546	-5.70389
-1.2398	-5.15935	-5.18541	-5.70406
-1.2396	-5.1593	-5.185	-5.70401
-1.2394	-5.15924	-5.18509	-5.70401
-1.2392	-5.15941	-5.18508	-5.70383
-1.239	-5.1594	-5.18512	-5.70392
-1.2388	-5.15911	-5.18472	-5.70391
-1.2386	-5.15886	-5.18457	-5.70377
-1.2384	-5.15904	-5.18477	-5.70371
-1.2382	-5.15908	-5.18478	-5.70371
-1.238	-5.15917	-5.18489	-5.70366
-1.2378	-5.15916	-5.18505	-5.70356
-1.2376	-5.15924	-5.18511	-5.70355
-1.2374	-5.15909	-5.18522	-5.70369
-1.2372	-5.15907	-5.18527	-5.70374
-1.237	-5.15916	-5.18557	-5.70378
-1.2368	-5.15926	-5.18559	-5.70377
-1.2366	-5.15933	-5.18575	-5.70386
-1.2364	-5.15936	-5.18573	-5.70403
-1.2362	-5.15939	-5.18564	-5.70407
-1.236	-5.15947	-5.18563	-5.70411
-1.2358	-5.15946	-5.18566	-5.70404
-1.2356	-5.15959	-5.18562	-5.70416
-1.2354	-5.1596	-5.18555	-5.70416
-1.2352	-5.15958	-5.18559	-5.70426
-1.235	-5.15955	-5.18561	-5.70418
-1.2348	-5.15946	-5.18533	-5.70423
-1.2346	-5.15923	-5.1854	-5.70434
-1.2344	-5.15943	-5.18558	-5.70447
-1.2342	-5.15942	-5.18546	-5.7045
-1.234	-5.15947	-5.18558	-5.7046
-1.2338	-5.15948	-5.18555	-5.70443
-1.2336	-5.15955	-5.18569	-5.70436
-1.2334	-5.15952	-5.18559	-5.70439
-1.2332	-5.15957	-5.18557	-5.7046
-1.233	-5.15937	-5.18549	-5.70456
-1.2328	-5.15935	-5.18523	-5.70449
-1.2326	-5.15917	-5.185	-5.70455
-1.2324	-5.15922	-5.18481	-5.70449
-1.2322	-5.15932	-5.1847	-5.7045
-1.232	-5.15927	-5.18473	-5.70457
-1.2318	-5.15918	-5.18454	-5.70452
-1.2316	-5.15916	-5.18444	-5.70435
-1.2314	-5.15901	-5.18442	-5.70433
-1.2312	-5.15913	-5.18448	-5.70425
-1.231	-5.15905	-5.18452	-5.70413
-1.2308	-5.15905	-5.18459	-5.70414
-1.2306	-5.15904	-5.18465	-5.70412
-1.2304	-5.15898	-5.18474	-5.70414
-1.2302	-5.15907	-5.18479	-5.70434
-1.23	-5.15913	-5.18484	-5.70459
-1.2298	-5.15939	-5.18507	-5.70476
-1.2296	-5.15942	-5.18546	-5.70497
-1.2294	-5.15934	-5.18567	-5.70486
-1.2292	-5.1592	-5.18568	-5.70479
-1.229	-5.15918	-5.18594	-5.7047
-1.2288	-5.15941	-5.18597	-5.70465
-1.2286	-5.15938	-5.18615	-5.70456
-1.2284	-5.15943	-5.18628	-5.70447
-1.2282	-5.15931	-5.18621	-5.70439
-1.228	-5.15931	-5.18614	-5.70438
-1.2278	-5.15934	-5.18608	-5.70436
-1.2276	-5.15915	-5.1858	-5.70417
-1.2274	-5.15884	-5.18561	-5.70399
-1.2272	-5.15866	-5.18529	-5.70382
-1.227	-5.15838	-5.18518	-5.70367
-1.2268	-5.15814	-5.18498	-5.70376
-1.2266	-5.15793	-5.18478	-5.70377
-1.2264	-5.15778	-5.18444	-5.70368
-1.2262	-5.15756	-5.18414	-5.70356
-1.226	-5.15725	-5.18395	-5.70352
-1.2258	-5.15713	-5.18364	-5.70342
-1.2256	-5.15694	-5.18333	-5.7033
-1.2254	-5.15684	-5.18316	-5.70331
-1.2252	-5.15676	-5.18297	-5.70324
-1.225	-5.15682	-5.18283	-5.70325
-1.2248	-5.15673	-5.18277	-5.70321
-1.2246	-5.15668	-5.18265	-5.70316
-1.2244	-5.1566	-5.18269	-5.70318
-1.2242	-5.15666	-5.18274	-5.70311
-1.224	-5.1567	-5.18279	-5.70322
-1.2238	-5.15658	-5.18293	-5.70331
-1.2236	-5.1566	-5.18306	-5.70337
-1.2234	-5.15651	-5.18315	-5.70331
-1.2232	-5.1566	-5.1834	-5.70338
-1.223	-5.15649	-5.18345	-5.70324
-1.2228	-5.15648	-5.18353	-5.70328
-1.2226	-5.1565	-5.18372	-5.70322
-1.2224	-5.15646	-5.1838	-5.70322
-1.2222	-5.15644	-5.18398	-5.70315
-1.222	-5.15634	-5.18394	-5.70318
-1.2218	-5.15641	-5.18397	-5.70315
-1.2216	-5.15653	-5.18408	-5.70312
-1.2214	-5.15658	-5.18426	-5.70321
-1.2212	-5.15663	-5.1843	-5.70323
-1.221	-5.15661	-5.18436	-5.70317
-1.2208	-5.15663	-5.18434	-5.70322
-1.2206	-5.15667	-5.18453	-5.70341
-1.2204	-5.1568	-5.18447	-5.70335
-1.2202	-5.15691	-5.18448	-5.70346
-1.22	-5.15711	-5.18444	-5.7035
-1.2198	-5.15746	-5.18444	-5.70378
-1.2196	-5.15747	-5.18405	-5.70384
-1.2194	-5.15763	-5.18397	-5.70392
-1.2192	-5.15779	-5.18404	-5.70379
-1.219	-5.15769	-5.18406	-5.70365
-1.2188	-5.15776	-5.18402	-5.70386
-1.2186	-5.15775	-5.18408	-5.7038
-1.2184	-5.15771	-5.18417	-5.70382
-1.2182	-5.15778	-5.18414	-5.70383
-1.218	-5.15774	-5.1842	-5.70372
-1.2178	-5.15775	-5.18434	-5.70372
-1.2176	-5.15782	-5.18447	-5.70386
-1.2174	-5.15788	-5.18447	-5.70388
-1.2172	-5.15787	-5.18473	-5.70406
-1.217	-5.15787	-5.18495	-5.70421
-1.2168	-5.15799	-5.18515	-5.7044
-1.2166	-5.15813	-5.18509	-5.70441
-1.2164	-5.15817	-5.18519	-5.70447
-1.2162	-5.15829	-5.18529	-5.70458
-1.216	-5.15832	-5.18528	-5.70452
-1.2158	-5.15837	-5.1853	-5.70448
-1.2156	-5.15832	-5.18529	-5.70454
-1.2154	-5.15827	-5.18523	-5.70448
-1.2152	-5.15836	-5.18521	-5.70454
-1.215	-5.15836	-5.18524	-5.70448
-1.2148	-5.15832	-5.18523	-5.70452
-1.2146	-5.15834	-5.18535	-5.70444
-1.2144	-5.15842	-5.18535	-5.70456
-1.2142	-5.15844	-5.18541	-5.70457
-1.214	-5.15836	-5.18542	-5.70458
-1.2138	-5.1586	-5.18549	-5.70457
-1.2136	-5.15882	-5.18557	-5.70465
-1.2134	-5.159	-5.18565	-5.7047
-1.2132	-5.15907	-5.18565	-5.70461
-1.213	-5.15927	-5.18573	-5.70457
-1.2128	-5.15925	-5.18563	-5.70468
-1.2126	-5.15933	-5.1856	-5.70452
-1.2124	-5.15933	-5.18545	-5.70449
-1.2122	-5.15936	-5.18545	-5.70445
-1.212	-5.15946	-5.18548	-5.70447
-1.2118	-5.15953	-5.18536	-5.70449
-1.2116	-5.15949	-5.18522	-5.70449
-1.2114	-5.1594	-5.18526	-5.70458
-1.2112	-5.15947	-5.18523	-5.70446
-1.211	-5.15943	-5.18516	-5.70442
-1.2108	-5.15949	-5.18523	-5.70455
-1.2106	-5.15963	-5.18515	-5.70462
-1.2104	-5.1596	-5.18499	-5.70475
-1.2102	-5.15972	-5.18501	-5.70494
-1.21	-5.15985	-5.1851	-5.70509
-1.2098	-5.1601	-5.18519	-5.70535
-1.2096	-5.16022	-5.18552	-5.70542
-1.2094	-5.16021	-5.18565	-5.70546
-1.2092	-5.16026	-5.18561	-5.70541
-1.209	-5.16029	-5.18565	-5.70542
-1.2088	-5.16023	-5.18567	-5.70539
-1.2086	-5.16023	-5.18574	-5.70541
-1.2084	-5.16024	-5.18582	-5.70522
-1.2082	-5.16033	-5.18589	-5.70517
-1.208	-5.16041	-5.18593	-5.70506
-1.2078	-5.16028	-5.18599	-5.70499
-1.2076	-5.16028	-5.18604	-5.70503
-1.2074	-5.16017	-5.18604	-5.70505
-1.2072	-5.16017	-5.18602	-5.70487
-1.207	-5.15995	-5.18577	-5.70472
-1.2068	-5.15988	-5.18551	-5.70453
-1.2066	-5.15989	-5.18518	-5.70426
-1.2064	-5.15981	-5.18504	-5.70417
-1.2062	-5.15972	-5.18475	-5.7041
-1.206	-5.15962	-5.18454	-5.70408
-1.2058	-5.1595	-5.18441	-5.70397
-1.2056	-5.15954	-5.18426	-5.70384
-1.2054	-5.15946	-5.18418	-5.70403
-1.2052	-5.15941	-5.1842	-5.70397
-1.205	-5.15944	-5.18419	-5.7038
-1.2048	-5.15937	-5.18423	-5.7038
-1.2046	-5.15951	-5.18422	-5.70386
-1.2044	-5.15952	-5.1842	-5.70384
-1.2042	-5.15962	-5.18417	-5.70389
-1.204	-5.15958	-5.18431	-5.70398
-1.2038	-5.15987	-5.18452	-5.70401
-1.2036	-5.15991	-5.18468	-5.70407
-1.2034	-5.15995	-5.18473	-5.70401
-1.2032	-5.15977	-5.18468	-5.70395
-1.203	-5.1598	-5.18483	-5.70402
-1.2028	-5.15976	-5.18484	-5.70387
-1.2026	-5.15979	-5.18493	-5.70387
-1.2024	-5.15974	-5.18508	-5.70385
-1.2022	-5.15962	-5.18524	-5.70383
-1.202	-5.15956	-5.18528	-5.70378
-1.2018	-5.15954	-5.18549	-5.70391
-1.2016	-5.15944	-5.18551	-5.70403
-1.2014	-5.15939	-5.18545	-5.70405
-1.2012	-5.15935	-5.18546	-5.70386
-1.201	-5.15935	-5.18551	-5.70384
-1.2008	-5.15937	-5.18535	-5.70377
-1.2006	-5.15936	-5.18535	-5.7039
-1.2004	-5.15946	-5.18532	-5.70392
-1.2002	-5.15968	-5.18539	-5.70393
-1.2	-5.15968	-5.18516	-5.70403
-1.1998	-5.15983	-5.18512	-5.70423
-1.1996	-5.15992	-5.18489	-5.70432
-1.1994	-5.15996	-5.18478	-5.70438
-1.1992	-5.1598	-5.18467	-5.70424
-1.199	-5.15968	-5.18455	-5.70425
-1.1988	-5.15971	-5.18445	-5.70426
-1.1986	-5.15962	-5.18446	-5.70427
-1.1984	-5.15963	-5.1845	-5.70435
-1.1982	-5.15952	-5.18445	-5.70434
-1.198	-5.15954	-5.18451	-5.70439
-1.1978	-5.1597	-5.18474	-5.70436
-1.1976	-5.15968	-5.18485	-5.70451
-1.1974	-5.15966	-5.18504	-5.70485
-1.1972	-5.15968	-5.18519	-5.70481
-1.197	-5.15965	-5.18542	-5.70488
-1.1968	-5.15956	-5.18568	-5.70494
-1.1966	-5.15965	-5.18579	-5.70502
-1.1964	-5.15948	-5.18583	-5.70496
-1.1962	-5.15956	-5.18577	-5.70502
-1.196	-5.15965	-5.18568	-5.705
-1.1958	-5.15969	-5.18578	-5.70501
-1.1956	-5.15962	-5.18574	-5.70508
-1.1954	-5.15974	-5.18577	-5.70507
-1.1952	-5.15978	-5.18581	-5.705
-1.195	-5.15985	-5.1859	-5.70506
-1.1948	-5.15978	-5.18595	-5.70514
-1.1946	-5.15977	-5.18604	-5.70497
-1.1944	-5.15975	-5.18613	-5.70496
-1.1942	-5.15983	-5.18614	-5.70506
-1.194	-5.15982	-5.18608	-5.70495
-1.1938	-5.15979	-5.18614	-5.70489
-1.1936	-5.15967	-5.18615	-5.70461
-1.1934	-5.15975	-5.18608	-5.70455
-1.1932	-5.15975	-5.18605	-5.70448
-1.193	-5.1596	-5.18589	-5.70431
-1.1928	-5.1594	-5.18569	-5.70417
-1.1926	-5.15926	-5.18564	-5.70396
-1.1924	-5.15921	-5.18556	-5.70387
-1.1922	-5.15921	-5.18564	-5.70374
-1.192	-5.15933	-5.18563	-5.70366
-1.1918	-5.15936	-5.18557	-5.70354
-1.1916	-5.15932	-5.18559	-5.70361
