t[s]	AI 0 [V]	AI 1 [V]	AI 2 [V]
-1.6162	-5.02677	-4.76519	-4.95325
-1.616	-5.02661	-4.76482	-4.95413
-1.6158	-5.02654	-4.76429	-4.95502
-1.6156	-5.02631	-4.76376	-4.95595
-1.6154	-5.02625	-4.76334	-4.95661
-1.6152	-5.0262	-4.76287	-4.95741
-1.615	-5.02619	-4.76256	-4.95813
-1.6148	-5.02619	-4.76221	-4.9587
-1.6146	-5.02635	-4.76179	-4.95941
-1.6144	-5.02634	-4.76153	-4.96007
-1.6142	-5.02632	-4.761	-4.96047
-1.614	-5.02631	-4.76051	-4.96094
-1.6138	-5.02595	-4.76008	-4.96137
-1.6136	-5.02553	-4.7602	-4.96189
-1.6134	-5.02513	-4.76021	-4.96232
-1.6132	-5.02465	-4.76007	-4.96264
-1.613	-5.0244	-4.76006	-4.96294
-1.6128	-5.02416	-4.76011	-4.96339
-1.6126	-5.02381	-4.7599	-4.96392
-1.6124	-5.0237	-4.75982	-4.9644
-1.6122	-5.02352	-4.75983	-4.96493
-1.612	-5.02342	-4.75973	-4.96526
-1.6118	-5.02335	-4.75971	-4.96552
-1.6116	-5.02358	-4.7596	-4.96557
-1.6114	-5.02387	-4.75961	-4.96535
-1.6112	-5.02433	-4.75927	-4.96531
-1.611	-5.02498	-4.75856	-4.96522
-1.6108	-5.02567	-4.7581	-4.9649
-1.6106	-5.02611	-4.7578	-4.96438
-1.6104	-5.02658	-4.75753	-4.96373
-1.6102	-5.02709	-4.75763	-4.96306
-1.61	-5.02745	-4.75785	-4.96244
-1.6098	-5.02776	-4.75797	-4.9618
-1.6096	-5.02797	-4.75811	-4.96125
-1.6094	-5.02818	-4.75813	-4.96083
-1.6092	-5.02842	-4.75818	-4.9604
-1.609	-5.02869	-4.75802	-4.96001
-1.6088	-5.02869	-4.75796	-4.95954
-1.6086	-5.0285	-4.75809	-4.95921
-1.6084	-5.02815	-4.75854	-4.95887
-1.6082	-5.02793	-4.75889	-4.9584
-1.608	-5.02778	-4.75929	-4.95806
-1.6078	-5.02762	-4.75966	-4.95762
-1.6076	-5.02758	-4.75987	-4.957
-1.6074	-5.02733	-4.76021	-4.95672
-1.6072	-5.02689	-4.76058	-4.95634
-1.607	-5.02628	-4.76079	-4.95609
-1.6068	-5.02578	-4.76113	-4.95623
-1.6066	-5.02533	-4.76158	-4.95654
-1.6064	-5.02468	-4.76225	-4.95704
-1.6062	-5.02413	-4.76273	-4.95711
-1.606	-5.02405	-4.76288	-4.95744
-1.6058	-5.02403	-4.76274	-4.95757
-1.6056	-5.02422	-4.76296	-4.95762
-1.6054	-5.02416	-4.76311	-4.95769
-1.6052	-5.02424	-4.76325	-4.95799
-1.605	-5.02428	-4.76337	-4.95846
-1.6048	-5.02459	-4.7635	-4.95927
-1.6046	-5.02474	-4.76332	-4.96028
-1.6044	-5.0247	-4.76255	-4.96096
-1.6042	-5.02475	-4.76186	-4.96162
-1.604	-5.02482	-4.76126	-4.96233
-1.6038	-5.02488	-4.76066	-4.96291
-1.6036	-5.02465	-4.76018	-4.96355
-1.6034	-5.02409	-4.76012	-4.96415
-1.6032	-5.02371	-4.76024	-4.96477
-1.603	-5.02338	-4.76017	-4.96561
-1.6028	-5.02297	-4.76011	-4.96609
-1.6026	-5.02266	-4.75993	-4.96652
-1.6024	-5.02255	-4.7601	-4.96689
-1.6022	-5.02279	-4.76027	-4.96692
-1.602	-5.02294	-4.76047	-4.96664
-1.6018	-5.02319	-4.7606	-4.96641
-1.6016	-5.02355	-4.76073	-4.9663
-1.6014	-5.02376	-4.76096	-4.96632
-1.6012	-5.02381	-4.76114	-4.96621
-1.601	-5.02408	-4.76119	-4.96614
-1.6008	-5.02457	-4.76083	-4.96599
-1.6006	-5.02528	-4.76032	-4.96588
-1.6004	-5.02582	-4.75984	-4.96578
-1.6002	-5.02619	-4.75943	-4.96561
-1.6	-5.0265	-4.75886	-4.96554
-1.5998	-5.02699	-4.75829	-4.96572
-1.5996	-5.02732	-4.75772	-4.96561
-1.5994	-5.02764	-4.7571	-4.96512
-1.5992	-5.02788	-4.75664	-4.96447
-1.599	-5.02799	-4.75628	-4.96381
-1.5988	-5.02822	-4.75611	-4.96302
-1.5986	-5.02846	-4.75605	-4.96233
-1.5984	-5.02826	-4.75614	-4.96154
-1.5982	-5.02807	-4.75647	-4.96085
-1.598	-5.02765	-4.75682	-4.96009
-1.5978	-5.02701	-4.75722	-4.95948
-1.5976	-5.02628	-4.75762	-4.95919
-1.5974	-5.02553	-4.75796	-4.95919
-1.5972	-5.02486	-4.75831	-4.95928
-1.597	-5.02438	-4.75862	-4.95941
-1.5968	-5.02385	-4.759	-4.95939
-1.5966	-5.02335	-4.75942	-4.95945
-1.5964	-5.0229	-4.75997	-4.95963
-1.5962	-5.02253	-4.76046	-4.95975
-1.596	-5.02216	-4.76094	-4.95985
-1.5958	-5.02207	-4.76115	-4.95996
-1.5956	-5.02241	-4.76111	-4.96009
-1.5954	-5.02275	-4.76101	-4.96028
-1.5952	-5.02308	-4.76101	-4.96038
-1.595	-5.02329	-4.7611	-4.96064
-1.5948	-5.02355	-4.7613	-4.961
-1.5946	-5.02373	-4.76169	-4.96138
-1.5944	-5.02392	-4.7619	-4.9617
-1.5942	-5.024	-4.76207	-4.96187
-1.594	-5.02403	-4.7621	-4.96196
-1.5938	-5.02403	-4.76203	-4.96232
-1.5936	-5.02404	-4.76183	-4.96287
-1.5934	-5.02398	-4.76145	-4.96366
-1.5932	-5.02376	-4.76108	-4.96456
-1.593	-5.02363	-4.76102	-4.96524
-1.5928	-5.02366	-4.76084	-4.96543
-1.5926	-5.02385	-4.76066	-4.96553
-1.5924	-5.02407	-4.76048	-4.96558
-1.5922	-5.02418	-4.76046	-4.9657
-1.592	-5.02446	-4.76024	-4.96579
-1.5918	-5.02466	-4.76013	-4.96571
-1.5916	-5.02484	-4.76009	-4.96574
-1.5914	-5.02492	-4.76015	-4.96571
-1.5912	-5.02505	-4.76027	-4.96571
-1.591	-5.02514	-4.76036	-4.96567
-1.5908	-5.02527	-4.76052	-4.96558
-1.5906	-5.02566	-4.76021	-4.96552
-1.5904	-5.02624	-4.75979	-4.96542
-1.5902	-5.02663	-4.75933	-4.96538
-1.59	-5.02722	-4.75904	-4.96531
-1.5898	-5.02749	-4.75877	-4.96512
-1.5896	-5.02785	-4.75834	-4.96491
-1.5894	-5.02806	-4.758	-4.96476
-1.5892	-5.02839	-4.75756	-4.96448
-1.589	-5.02881	-4.75715	-4.96426
-1.5888	-5.02896	-4.75665	-4.964
-1.5886	-5.02916	-4.75599	-4.96405
-1.5884	-5.02905	-4.75541	-4.9641
-1.5882	-5.02849	-4.75476	-4.96408
-1.588	-5.02782	-4.75453	-4.96404
-1.5878	-5.02707	-4.75448	-4.96409
-1.5876	-5.02634	-4.75463	-4.96379
-1.5874	-5.02578	-4.75506	-4.96359
-1.5872	-5.02524	-4.75542	-4.96337
-1.587	-5.02497	-4.75599	-4.96314
-1.5868	-5.02465	-4.7564	-4.963
-1.5866	-5.02431	-4.75682	-4.96288
-1.5864	-5.02408	-4.75729	-4.96276
-1.5862	-5.02384	-4.75782	-4.96274
-1.586	-5.02364	-4.75822	-4.96268
-1.5858	-5.02334	-4.75883	-4.96261
-1.5856	-5.02343	-4.75922	-4.96261
-1.5854	-5.02365	-4.75929	-4.96271
-1.5852	-5.02405	-4.75926	-4.96292
-1.585	-5.02426	-4.75943	-4.96317
-1.5848	-5.02468	-4.75967	-4.96348
-1.5846	-5.02509	-4.75989	-4.96395
-1.5844	-5.02534	-4.75975	-4.96435
-1.5842	-5.02553	-4.75973	-4.9647
-1.584	-5.02558	-4.7597	-4.96516
-1.5838	-5.02579	-4.75963	-4.96527
-1.5836	-5.02607	-4.75962	-4.96507
-1.5834	-5.02673	-4.75954	-4.96473
-1.5832	-5.0273	-4.7595	-4.9643
-1.583	-5.02753	-4.75958	-4.96379
-1.5828	-5.02766	-4.76005	-4.96328
-1.5826	-5.02767	-4.7606	-4.96276
-1.5824	-5.02772	-4.76118	-4.96264
-1.5822	-5.02794	-4.76158	-4.96273
-1.582	-5.02804	-4.76174	-4.96305
-1.5818	-5.02819	-4.76162	-4.96339
-1.5816	-5.02832	-4.76164	-4.96374
-1.5814	-5.02842	-4.76158	-4.96398
-1.5812	-5.02845	-4.76154	-4.96414
-1.581	-5.02848	-4.7615	-4.96433
-1.5808	-5.02848	-4.76164	-4.96448
-1.5806	-5.02856	-4.76163	-4.96452
-1.5804	-5.02884	-4.7615	-4.96455
-1.5802	-5.02928	-4.7609	-4.96456
-1.58	-5.02978	-4.76041	-4.96444
-1.5798	-5.03024	-4.76001	-4.96421
-1.5796	-5.03056	-4.75958	-4.96397
-1.5794	-5.03083	-4.7592	-4.96378
-1.5792	-5.03095	-4.75876	-4.96357
-1.579	-5.03072	-4.7583	-4.9634
-1.5788	-5.03056	-4.75789	-4.96358
-1.5786	-5.03044	-4.75731	-4.96392
-1.5784	-5.03017	-4.75676	-4.96454
-1.5782	-5.02996	-4.75618	-4.96494
-1.578	-5.02968	-4.75565	-4.9653
-1.5778	-5.02905	-4.75517	-4.96555
-1.5776	-5.02852	-4.75506	-4.96572
-1.5774	-5.0279	-4.75492	-4.96583
-1.5772	-5.02746	-4.75469	-4.96618
-1.577	-5.02698	-4.75456	-4.96667
-1.5768	-5.02664	-4.75426	-4.96686
-1.5766	-5.02648	-4.75411	-4.9668
-1.5764	-5.02621	-4.75419	-4.96647
-1.5762	-5.02606	-4.75444	-4.96618
-1.576	-5.0259	-4.75501	-4.96585
-1.5758	-5.02574	-4.75553	-4.96556
-1.5756	-5.0255	-4.75634	-4.96546
-1.5754	-5.02547	-4.75684	-4.96542
-1.5752	-5.0256	-4.757	-4.96537
-1.575	-5.02604	-4.75694	-4.9656
-1.5748	-5.02648	-4.75701	-4.96575
-1.5746	-5.02695	-4.75737	-4.96602
-1.5744	-5.0274	-4.75761	-4.96625
-1.5742	-5.02777	-4.75774	-4.96605
-1.574	-5.02838	-4.75776	-4.96569
-1.5738	-5.02907	-4.75787	-4.96504
-1.5736	-5.02971	-4.75784	-4.96471
-1.5734	-5.03012	-4.75769	-4.96432
-1.5732	-5.03072	-4.7575	-4.96385
-1.573	-5.03114	-4.7573	-4.96346
-1.5728	-5.03131	-4.75713	-4.96315
-1.5726	-5.03124	-4.75724	-4.96284
-1.5724	-5.031	-4.75759	-4.96249
-1.5722	-5.03084	-4.75791	-4.96214
-1.572	-5.03069	-4.75829	-4.96177
-1.5718	-5.03064	-4.7588	-4.96145
-1.5716	-5.03062	-4.75918	-4.96108
-1.5714	-5.03055	-4.75965	-4.96062
-1.5712	-5.03054	-4.76017	-4.96002
-1.571	-5.03053	-4.76049	-4.95973
-1.5708	-5.03043	-4.76072	-4.95978
-1.5706	-5.03044	-4.76126	-4.96
-1.5704	-5.03049	-4.7614	-4.96022
-1.5702	-5.03081	-4.76134	-4.96037
-1.57	-5.03113	-4.76101	-4.96045
-1.5698	-5.0314	-4.7605	-4.96041
-1.5696	-5.03144	-4.76023	-4.96049
-1.5694	-5.03137	-4.75996	-4.96075
-1.5692	-5.03119	-4.7598	-4.96131
-1.569	-5.0309	-4.75957	-4.96187
-1.5688	-5.03087	-4.75928	-4.96234
-1.5686	-5.03065	-4.75903	-4.96277
-1.5684	-5.03059	-4.75875	-4.96313
-1.5682	-5.03043	-4.75826	-4.96361
-1.568	-5.03043	-4.75785	-4.9638
-1.5678	-5.03042	-4.75733	-4.96414
-1.5676	-5.03005	-4.75689	-4.96455
-1.5674	-5.0295	-4.75684	-4.96474
-1.5672	-5.02896	-4.75694	-4.96498
-1.567	-5.02853	-4.75674	-4.96526
-1.5668	-5.02813	-4.75652	-4.96544
-1.5666	-5.02796	-4.75667	-4.96577
-1.5664	-5.02771	-4.75662	-4.9661
-1.5662	-5.02745	-4.75645	-4.96631
-1.566	-5.02714	-4.75642	-4.96669
-1.5658	-5.02695	-4.75641	-4.96718
-1.5656	-5.02671	-4.7565	-4.96767
-1.5654	-5.02648	-4.75652	-4.96799
-1.5652	-5.02627	-4.7567	-4.96797
-1.565	-5.02627	-4.75675	-4.96758
-1.5648	-5.02697	-4.75675	-4.96713
-1.5646	-5.02776	-4.75691	-4.9665
-1.5644	-5.02849	-4.75691	-4.96562
-1.5642	-5.02913	-4.75687	-4.96496
-1.564	-5.02979	-4.75705	-4.96443
-1.5638	-5.0303	-4.75717	-4.96384
-1.5636	-5.03072	-4.75733	-4.96334
-1.5634	-5.03119	-4.75746	-4.96283
-1.5632	-5.03156	-4.75745	-4.96228
-1.563	-5.03186	-4.75735	-4.96186
-1.5628	-5.03224	-4.75726	-4.96145
-1.5626	-5.03231	-4.75714	-4.96117
-1.5624	-5.03218	-4.75732	-4.96088
-1.5622	-5.03183	-4.75784	-4.96051
-1.562	-5.03184	-4.7583	-4.96023
-1.5618	-5.03164	-4.75878	-4.95994
-1.5616	-5.03148	-4.75916	-4.95952
-1.5614	-5.03148	-4.75958	-4.95923
-1.5612	-5.03143	-4.75984	-4.95876
-1.561	-5.03141	-4.76039	-4.95834
-1.5608	-5.03137	-4.76091	-4.95782
-1.5606	-5.03126	-4.7615	-4.95738
-1.5604	-5.0308	-4.76198	-4.95681
-1.5602	-5.03031	-4.76254	-4.9563
-1.56	-5.02984	-4.76331	-4.95625
-1.5598	-5.02936	-4.76331	-4.95627
-1.5596	-5.02941	-4.76326	-4.95665
-1.5594	-5.02942	-4.76312	-4.95717
-1.5592	-5.02932	-4.76296	-4.95783
-1.559	-5.02934	-4.76252	-4.95847
-1.5588	-5.02923	-4.76193	-4.959
-1.5586	-5.02918	-4.76144	-4.95963
-1.5584	-5.02921	-4.76101	-4.96022
-1.5582	-5.02932	-4.76062	-4.96077
-1.558	-5.02931	-4.76001	-4.96116
-1.5578	-5.02925	-4.75953	-4.96169
-1.5576	-5.02921	-4.75904	-4.962
-1.5574	-5.02895	-4.75857	-4.96242
-1.5572	-5.02848	-4.75846	-4.96276
-1.557	-5.02783	-4.75853	-4.96313
-1.5568	-5.02739	-4.75852	-4.96351
-1.5566	-5.02703	-4.75845	-4.96391
-1.5564	-5.02672	-4.75849	-4.96427
-1.5562	-5.02636	-4.75863	-4.96461
-1.556	-5.02613	-4.75857	-4.96517
-1.5558	-5.02594	-4.75865	-4.96554
-1.5556	-5.02598	-4.75855	-4.96572
-1.5554	-5.02617	-4.75856	-4.96551
-1.5552	-5.02643	-4.75868	-4.9653
-1.555	-5.02683	-4.75887	-4.96502
-1.5548	-5.02725	-4.75902	-4.96492
-1.5546	-5.02811	-4.75872	-4.96503
-1.5544	-5.02879	-4.75842	-4.96519
-1.5542	-5.02945	-4.75811	-4.96505
-1.554	-5.02995	-4.7577	-4.96479
-1.5538	-5.03029	-4.75744	-4.96408
-1.5536	-5.03076	-4.75718	-4.96344
-1.5534	-5.03101	-4.75712	-4.96269
-1.5532	-5.03137	-4.75735	-4.96203
-1.553	-5.03171	-4.75747	-4.9614
-1.5528	-5.03185	-4.75748	-4.9608
-1.5526	-5.03216	-4.75719	-4.9602
-1.5524	-5.03229	-4.75699	-4.95963
-1.5522	-5.03228	-4.75685	-4.95899
-1.552	-5.03211	-4.75706	-4.95835
-1.5518	-5.03167	-4.75755	-4.95792
-1.5516	-5.03139	-4.75788	-4.95721
-1.5514	-5.0312	-4.75824	-4.95663
-1.5512	-5.03107	-4.75855	-4.95597
-1.551	-5.03065	-4.75895	-4.95553
-1.5508	-5.03018	-4.75935	-4.95537
-1.5506	-5.02966	-4.75982	-4.95558
-1.5504	-5.02912	-4.7604	-4.95589
-1.5502	-5.02858	-4.76107	-4.9562
-1.55	-5.02816	-4.76178	-4.95644
-1.5498	-5.0277	-4.76243	-4.95665
-1.5496	-5.02746	-4.76284	-4.95672
-1.5494	-5.02752	-4.76302	-4.95671
-1.5492	-5.02774	-4.76336	-4.95696
-1.549	-5.02806	-4.76362	-4.95713
-1.5488	-5.02815	-4.76373	-4.95718
-1.5486	-5.02826	-4.7639	-4.95728
-1.5484	-5.02838	-4.7641	-4.95751
-1.5482	-5.02851	-4.76435	-4.95784
-1.548	-5.02849	-4.7641	-4.95836
-1.5478	-5.02856	-4.76373	-4.95907
-1.5476	-5.02858	-4.76313	-4.95975
-1.5474	-5.02862	-4.76246	-4.96047
-1.5472	-5.02847	-4.76169	-4.96113
-1.547	-5.02809	-4.76127	-4.96182
-1.5468	-5.02754	-4.76131	-4.96257
-1.5466	-5.02703	-4.76145	-4.96319
-1.5464	-5.02662	-4.7614	-4.96368
-1.5462	-5.02658	-4.76138	-4.96397
-1.546	-5.02692	-4.76156	-4.96399
-1.5458	-5.02731	-4.76171	-4.96376
-1.5456	-5.02748	-4.7618	-4.96366
-1.5454	-5.02777	-4.76195	-4.96338
-1.5452	-5.02831	-4.76209	-4.96323
-1.545	-5.02862	-4.76231	-4.96319
-1.5448	-5.02891	-4.76262	-4.96317
-1.5446	-5.02923	-4.76302	-4.96327
-1.5444	-5.02979	-4.76278	-4.96315
-1.5442	-5.03034	-4.7622	-4.96302
-1.544	-5.03087	-4.7618	-4.96282
-1.5438	-5.03147	-4.7613	-4.96261
-1.5436	-5.03184	-4.76096	-4.96256
-1.5434	-5.03219	-4.7606	-4.96235
-1.5432	-5.03254	-4.76013	-4.96217
-1.543	-5.03282	-4.75963	-4.96214
-1.5428	-5.03312	-4.75915	-4.96194
-1.5426	-5.03342	-4.75867	-4.96145
-1.5424	-5.03379	-4.75817	-4.9607
-1.5422	-5.03394	-4.75787	-4.95988
-1.542	-5.03402	-4.75787	-4.95911
-1.5418	-5.03366	-4.7583	-4.9583
-1.5416	-5.03307	-4.75888	-4.95764
-1.5414	-5.03255	-4.75944	-4.95719
-1.5412	-5.03189	-4.76	-4.95699
-1.541	-5.03141	-4.76034	-4.95708
-1.5408	-5.03096	-4.76081	-4.95707
-1.5406	-5.03053	-4.76132	-4.95713
-1.5404	-5.03018	-4.76162	-4.95697
-1.5402	-5.02996	-4.7621	-4.95696
-1.54	-5.0297	-4.76264	-4.957
-1.5398	-5.02946	-4.76303	-4.95707
-1.5396	-5.02908	-4.76362	-4.95707
-1.5394	-5.02888	-4.764	-4.95719
-1.5392	-5.02904	-4.76406	-4.95732
-1.539	-5.02941	-4.76396	-4.95735
-1.5388	-5.02973	-4.76401	-4.95747
-1.5386	-5.02981	-4.76403	-4.95753
-1.5384	-5.03	-4.76418	-4.95776
-1.5382	-5.03008	-4.76431	-4.95783
-1.538	-5.03011	-4.76447	-4.95801
-1.5378	-5.03035	-4.76461	-4.95817
-1.5376	-5.03054	-4.76465	-4.95844
-1.5374	-5.03056	-4.76462	-4.95851
-1.5372	-5.03061	-4.76455	-4.95863
-1.537	-5.03074	-4.76444	-4.9587
-1.5368	-5.03094	-4.76444	-4.95869
-1.5366	-5.03089	-4.76461	-4.95876
-1.5364	-5.03092	-4.76472	-4.95884
-1.5362	-5.03101	-4.76446	-4.9589
-1.536	-5.03122	-4.76424	-4.95919
-1.5358	-5.03149	-4.76404	-4.95941
-1.5356	-5.03159	-4.764	-4.95954
-1.5354	-5.03177	-4.76403	-4.95948
-1.5352	-5.03213	-4.76406	-4.95953
-1.535	-5.03243	-4.76418	-4.9596
-1.5348	-5.03268	-4.76449	-4.95971
-1.5346	-5.03296	-4.76485	-4.95991
-1.5344	-5.03311	-4.76517	-4.96003
-1.5342	-5.03338	-4.76521	-4.96003
-1.534	-5.0339	-4.76489	-4.9599
-1.5338	-5.03446	-4.76443	-4.95984
-1.5336	-5.035	-4.76414	-4.95967
-1.5334	-5.03539	-4.76387	-4.95947
-1.5332	-5.03583	-4.76356	-4.95933
-1.533	-5.0362	-4.76303	-4.95903
-1.5328	-5.03658	-4.76269	-4.95879
-1.5326	-5.03685	-4.76227	-4.95843
-1.5324	-5.03686	-4.76178	-4.95827
-1.5322	-5.03676	-4.76121	-4.95799
-1.532	-5.03664	-4.76043	-4.95798
-1.5318	-5.03633	-4.75984	-4.95851
-1.5316	-5.03577	-4.75933	-4.95911
-1.5314	-5.03508	-4.75929	-4.95967
-1.5312	-5.03443	-4.75921	-4.9597
-1.531	-5.03395	-4.75927	-4.95946
-1.5308	-5.03362	-4.75944	-4.95931
-1.5306	-5.03333	-4.75982	-4.95901
-1.5304	-5.03309	-4.7605	-4.9588
-1.5302	-5.03281	-4.76103	-4.95857
-1.53	-5.03256	-4.76169	-4.95833
-1.5298	-5.03248	-4.76234	-4.95815
-1.5296	-5.03235	-4.76297	-4.95793
-1.5294	-5.0321	-4.76359	-4.95792
-1.5292	-5.03192	-4.76429	-4.9578
-1.529	-5.03208	-4.76452	-4.9579
-1.5288	-5.03232	-4.76462	-4.95795
-1.5286	-5.03267	-4.76463	-4.95809
-1.5284	-5.03285	-4.7648	-4.95832
-1.5282	-5.03312	-4.76497	-4.95842
-1.528	-5.0332	-4.76506	-4.95876
-1.5278	-5.03337	-4.76495	-4.95891
-1.5276	-5.0336	-4.76493	-4.95897
-1.5274	-5.03407	-4.76487	-4.95888
-1.5272	-5.03444	-4.76478	-4.95837
-1.527	-5.03499	-4.7647	-4.95796
-1.5268	-5.03562	-4.76447	-4.95762
-1.5266	-5.03581	-4.76426	-4.95725
-1.5264	-5.03583	-4.76471	-4.95695
-1.5262	-5.03579	-4.76534	-4.95654
-1.526	-5.03565	-4.76581	-4.95606
-1.5258	-5.03556	-4.76628	-4.95565
-1.5256	-5.03569	-4.76672	-4.95533
-1.5254	-5.03582	-4.76714	-4.95532
-1.5252	-5.03574	-4.76744	-4.95569
-1.525	-5.03585	-4.76761	-4.95623
-1.5248	-5.03593	-4.7676	-4.95662
-1.5246	-5.03622	-4.76774	-4.95691
-1.5244	-5.03621	-4.76777	-4.95716
-1.5242	-5.03608	-4.76797	-4.95726
-1.524	-5.03608	-4.76795	-4.95722
-1.5238	-5.03647	-4.76763	-4.95716
-1.5236	-5.03702	-4.76707	-4.95712
-1.5234	-5.03744	-4.76672	-4.95698
-1.5232	-5.03781	-4.76643	-4.95679
-1.523	-5.03786	-4.76608	-4.95661
-1.5228	-5.03778	-4.7658	-4.95659
-1.5226	-5.03759	-4.76553	-4.95664
-1.5224	-5.03736	-4.76521	-4.95713
-1.5222	-5.03709	-4.76496	-4.95765
-1.522	-5.03695	-4.76461	-4.958
-1.5218	-5.03674	-4.7641	-4.95844
-1.5216	-5.03653	-4.76365	-4.95873
-1.5214	-5.03631	-4.76326	-4.959
-1.5212	-5.03567	-4.76315	-4.95923
-1.521	-5.03472	-4.763	-4.95945
-1.5208	-5.0342	-4.7629	-4.95982
-1.5206	-5.03384	-4.76281	-4.96002
-1.5204	-5.03361	-4.76267	-4.96024
-1.5202	-5.0334	-4.76249	-4.9607
-1.52	-5.03304	-4.76237	-4.96095
-1.5198	-5.03281	-4.76247	-4.96085
-1.5196	-5.03265	-4.76246	-4.96073
-1.5194	-5.03246	-4.7627	-4.9606
-1.5192	-5.03218	-4.76319	-4.96046
-1.519	-5.03192	-4.76398	-4.96025
-1.5188	-5.03185	-4.76444	-4.96
-1.5186	-5.0321	-4.76434	-4.96009
-1.5184	-5.03246	-4.76425	-4.96009
-1.5182	-5.03286	-4.76436	-4.95988
-1.518	-5.03338	-4.76445	-4.95942
-1.5178	-5.03396	-4.76448	-4.95883
-1.5176	-5.03432	-4.76437	-4.95828
-1.5174	-5.03477	-4.76449	-4.95769
-1.5172	-5.0352	-4.7645	-4.95725
-1.517	-5.03563	-4.76448	-4.95681
-1.5168	-5.03596	-4.76421	-4.95648
-1.5166	-5.03631	-4.76406	-4.95611
-1.5164	-5.03646	-4.764	-4.95571
-1.5162	-5.03632	-4.76414	-4.95532
-1.516	-5.03615	-4.76443	-4.95516
-1.5158	-5.03593	-4.76482	-4.95484
-1.5156	-5.03593	-4.76511	-4.95455
-1.5154	-5.03596	-4.76566	-4.95428
-1.5152	-5.03593	-4.76599	-4.95404
-1.515	-5.03595	-4.76643	-4.95374
-1.5148	-5.03591	-4.76691	-4.95352
-1.5146	-5.03608	-4.76763	-4.95315
-1.5144	-5.03613	-4.76842	-4.95286
-1.5142	-5.03594	-4.76904	-4.95238
-1.514	-5.03593	-4.76976	-4.95226
-1.5138	-5.03587	-4.77012	-4.9522
-1.5136	-5.03591	-4.76991	-4.95237
-1.5134	-5.0359	-4.76923	-4.95267
-1.5132	-5.03582	-4.76868	-4.95321
-1.513	-5.03569	-4.76824	-4.95389
-1.5128	-5.03543	-4.76784	-4.95465
-1.5126	-5.03517	-4.76741	-4.95521
-1.5124	-5.03509	-4.76706	-4.95568
-1.5122	-5.03491	-4.76653	-4.95605
-1.512	-5.03485	-4.76611	-4.95647
-1.5118	-5.03474	-4.76554	-4.95695
-1.5116	-5.03456	-4.76491	-4.95727
-1.5114	-5.03452	-4.76445	-4.95757
-1.5112	-5.03437	-4.76389	-4.95781
-1.511	-5.03387	-4.76374	-4.95802
-1.5108	-5.03328	-4.76385	-4.95839
-1.5106	-5.03268	-4.76385	-4.95864
-1.5104	-5.03219	-4.76387	-4.95913
-1.5102	-5.03189	-4.7639	-4.95935
-1.51	-5.03163	-4.76399	-4.95976
-1.5098	-5.03117	-4.76402	-4.96009
-1.5096	-5.031	-4.76406	-4.9606
-1.5094	-5.03076	-4.76413	-4.96105
-1.5092	-5.03043	-4.76417	-4.96142
-1.509	-5.0303	-4.76427	-4.96195
-1.5088	-5.03019	-4.76435	-4.96226
-1.5086	-5.03036	-4.76439	-4.96227
-1.5084	-5.03084	-4.76412	-4.96177
-1.5082	-5.03154	-4.76366	-4.96084
-1.508	-5.03216	-4.76345	-4.96008
-1.5078	-5.03264	-4.76353	-4.95925
-1.5076	-5.033	-4.76365	-4.9586
-1.5074	-5.03335	-4.76387	-4.95785
-1.5072	-5.03372	-4.76404	-4.95725
-1.507	-5.03406	-4.7641	-4.95653
-1.5068	-5.03434	-4.76418	-4.95595
-1.5066	-5.03466	-4.76409	-4.95537
-1.5064	-5.03492	-4.76388	-4.95484
-1.5062	-5.0351	-4.76364	-4.95435
-1.506	-5.03499	-4.76354	-4.9538
-1.5058	-5.03468	-4.76392	-4.95332
-1.5056	-5.03449	-4.76447	-4.95286
-1.5054	-5.03416	-4.76475	-4.95249
-1.5052	-5.03401	-4.76524	-4.95201
-1.505	-5.03384	-4.76563	-4.9516
-1.5048	-5.03394	-4.76613	-4.95131
-1.5046	-5.03388	-4.76656	-4.95098
-1.5044	-5.03383	-4.76694	-4.95049
-1.5042	-5.03337	-4.76741	-4.95002
-1.504	-5.03286	-4.76801	-4.94981
-1.5038	-5.0323	-4.76857	-4.94981
-1.5036	-5.03165	-4.76924	-4.95016
-1.5034	-5.03131	-4.76976	-4.95041
-1.5032	-5.03119	-4.76986	-4.95032
-1.503	-5.03133	-4.76999	-4.9504
-1.5028	-5.03127	-4.7701	-4.95049
-1.5026	-5.0313	-4.77019	-4.95097
-1.5024	-5.0312	-4.76999	-4.95154
-1.5022	-5.03126	-4.76969	-4.95213
-1.502	-5.03127	-4.76926	-4.95301
-1.5018	-5.03125	-4.76882	-4.95382
-1.5016	-5.03114	-4.7684	-4.95452
-1.5014	-5.03118	-4.76804	-4.955
-1.5012	-5.03118	-4.76762	-4.95553
-1.501	-5.03114	-4.76704	-4.95597
-1.5008	-5.03072	-4.76668	-4.9564
-1.5006	-5.03019	-4.7667	-4.95687
-1.5004	-5.02977	-4.76674	-4.9574
-1.5002	-5.02938	-4.76668	-4.9578
-1.5	-5.02895	-4.76665	-4.95817
-1.4998	-5.02869	-4.76671	-4.9585
-1.4996	-5.02842	-4.76661	-4.95893
-1.4994	-5.02828	-4.76651	-4.95921
-1.4992	-5.02844	-4.76654	-4.95904
-1.499	-5.02876	-4.76676	-4.95866
-1.4988	-5.02912	-4.76685	-4.95839
