t[s]	AI 0 [V]	AI 1 [V]	AI 2 [V]
-0.8406	-5.00708	-4.77187	-5.17103
-0.8404	-5.00736	-4.77208	-5.17134
-0.8402	-5.00766	-4.77203	-5.17133
-0.84	-5.00815	-4.77194	-5.17116
-0.8398	-5.00869	-4.77192	-5.17058
-0.8396	-5.00898	-4.77194	-5.17013
-0.8394	-5.00909	-4.77234	-5.16952
-0.8392	-5.00896	-4.77295	-5.16918
-0.839	-5.00909	-4.77343	-5.16898
-0.8388	-5.00912	-4.77376	-5.16898
-0.8386	-5.00926	-4.77373	-5.16911
-0.8384	-5.00937	-4.77355	-5.16934
-0.8382	-5.00939	-4.7733	-5.16945
-0.838	-5.00941	-4.77311	-5.16965
-0.8378	-5.00952	-4.77328	-5.16997
-0.8376	-5.00942	-4.77335	-5.17009
-0.8374	-5.00958	-4.77351	-5.17009
-0.8372	-5.00972	-4.77367	-5.17017
-0.837	-5.00986	-4.7737	-5.17022
-0.8368	-5.01032	-4.77335	-5.1702
-0.8366	-5.0108	-4.77285	-5.17009
-0.8364	-5.01134	-4.77248	-5.16978
-0.8362	-5.01176	-4.77225	-5.16961
-0.836	-5.0122	-4.7719	-5.16929
-0.8358	-5.01229	-4.77154	-5.16894
-0.8356	-5.01226	-4.77108	-5.16876
-0.8354	-5.01206	-4.77071	-5.16872
-0.8352	-5.01179	-4.77032	-5.16889
-0.835	-5.01156	-4.76985	-5.16928
-0.8348	-5.01124	-4.76943	-5.16968
-0.8346	-5.01093	-4.76865	-5.17
-0.8344	-5.01044	-4.76819	-5.1704
-0.8342	-5.00979	-4.76813	-5.17067
-0.834	-5.0093	-4.76805	-5.17107
-0.8338	-5.0088	-4.76791	-5.17145
-0.8336	-5.00859	-4.76778	-5.17179
-0.8334	-5.00854	-4.76783	-5.17218
-0.8332	-5.00833	-4.7681	-5.17214
-0.833	-5.00809	-4.76823	-5.17192
-0.8328	-5.008	-4.76875	-5.17173
-0.8326	-5.00779	-4.76937	-5.17143
-0.8324	-5.00759	-4.77005	-5.17118
-0.8322	-5.00737	-4.77068	-5.17101
-0.832	-5.00718	-4.77132	-5.17087
-0.8318	-5.00716	-4.7717	-5.17098
-0.8316	-5.00752	-4.77156	-5.17097
-0.8314	-5.00787	-4.77141	-5.17116
-0.8312	-5.00805	-4.77141	-5.17107
-0.831	-5.0082	-4.7711	-5.17096
-0.8308	-5.00857	-4.77119	-5.17077
-0.8306	-5.00898	-4.77121	-5.17025
-0.8304	-5.00953	-4.77124	-5.16965
-0.8302	-5.01001	-4.77121	-5.16937
-0.83	-5.01061	-4.77119	-5.16896
-0.8298	-5.01112	-4.77098	-5.16869
-0.8296	-5.01161	-4.77083	-5.16826
-0.8294	-5.01172	-4.77077	-5.16807
-0.8292	-5.01167	-4.77119	-5.16775
-0.829	-5.01145	-4.77166	-5.1674
-0.8288	-5.01125	-4.77225	-5.16712
-0.8286	-5.01095	-4.77283	-5.16694
-0.8284	-5.01088	-4.77339	-5.16671
-0.8282	-5.01093	-4.77405	-5.16634
-0.828	-5.01101	-4.77472	-5.16587
-0.8278	-5.01099	-4.77524	-5.16557
-0.8276	-5.0109	-4.77579	-5.16547
-0.8274	-5.01078	-4.77626	-5.16545
-0.8272	-5.01072	-4.77655	-5.16553
-0.827	-5.01084	-4.77669	-5.16573
-0.8268	-5.01085	-4.77661	-5.16577
-0.8266	-5.0111	-4.77611	-5.16585
-0.8264	-5.01131	-4.77556	-5.16588
-0.8262	-5.01123	-4.7752	-5.16579
-0.826	-5.01105	-4.77477	-5.16604
-0.8258	-5.01068	-4.77439	-5.16654
-0.8256	-5.0105	-4.77399	-5.16712
-0.8254	-5.01027	-4.77371	-5.1676
-0.8252	-5.00998	-4.77323	-5.168
-0.825	-5.00983	-4.77284	-5.16831
-0.8248	-5.00954	-4.77244	-5.16874
-0.8246	-5.0094	-4.77184	-5.16905
-0.8244	-5.00927	-4.77124	-5.16926
-0.8242	-5.00908	-4.77085	-5.16957
-0.824	-5.00859	-4.77087	-5.16989
-0.8238	-5.00817	-4.77093	-5.17024
-0.8236	-5.00765	-4.77103	-5.17057
-0.8234	-5.00737	-4.77113	-5.17102
-0.8232	-5.00706	-4.77092	-5.17132
-0.823	-5.0068	-4.7708	-5.1716
-0.8228	-5.00643	-4.77062	-5.17194
-0.8226	-5.00608	-4.77062	-5.17223
-0.8224	-5.00587	-4.77056	-5.17278
-0.8222	-5.00575	-4.77063	-5.17337
-0.822	-5.00546	-4.77055	-5.17369
-0.8218	-5.00521	-4.77085	-5.17375
-0.8216	-5.00516	-4.77106	-5.17365
-0.8214	-5.00556	-4.77093	-5.17331
-0.8212	-5.00625	-4.77101	-5.17244
-0.821	-5.00695	-4.77122	-5.17158
-0.8208	-5.0076	-4.77132	-5.17094
-0.8206	-5.00807	-4.77152	-5.17035
-0.8204	-5.00853	-4.77168	-5.16988
-0.8202	-5.00886	-4.77182	-5.16937
-0.82	-5.00912	-4.77194	-5.16894
-0.8198	-5.00945	-4.77202	-5.16836
-0.8196	-5.00976	-4.77188	-5.168
-0.8194	-5.01004	-4.77177	-5.16765
-0.8192	-5.01009	-4.77154	-5.16731
-0.819	-5.00999	-4.77142	-5.16692
-0.8188	-5.00963	-4.77165	-5.16653
-0.8186	-5.00933	-4.77203	-5.16619
-0.8184	-5.00922	-4.77229	-5.16589
-0.8182	-5.00911	-4.77262	-5.16545
-0.818	-5.00903	-4.77278	-5.16493
-0.8178	-5.00895	-4.77308	-5.16452
-0.8176	-5.00897	-4.77349	-5.16416
-0.8174	-5.00882	-4.77405	-5.16367
-0.8172	-5.00876	-4.77485	-5.16345
-0.817	-5.00846	-4.77529	-5.16296
-0.8168	-5.00784	-4.77585	-5.16257
-0.8166	-5.0073	-4.77651	-5.16229
-0.8164	-5.00703	-4.77679	-5.16244
-0.8162	-5.00686	-4.77673	-5.16279
-0.816	-5.00683	-4.77654	-5.16322
-0.8158	-5.00672	-4.77628	-5.16376
-0.8156	-5.00655	-4.77574	-5.16443
-0.8154	-5.00642	-4.77515	-5.16506
-0.8152	-5.00629	-4.77468	-5.16568
-0.815	-5.00617	-4.7741	-5.16623
-0.8148	-5.00604	-4.7737	-5.1669
-0.8146	-5.0059	-4.77321	-5.16732
-0.8144	-5.00567	-4.77253	-5.16786
-0.8142	-5.00562	-4.77201	-5.16839
-0.814	-5.00544	-4.77151	-5.1689
-0.8138	-5.00506	-4.77127	-5.16944
-0.8136	-5.00464	-4.77141	-5.16993
-0.8134	-5.00425	-4.77175	-5.1706
-0.8132	-5.00396	-4.77211	-5.17125
-0.813	-5.00365	-4.77185	-5.1719
-0.8128	-5.00338	-4.77185	-5.17231
-0.8126	-5.00311	-4.77178	-5.17271
-0.8124	-5.00289	-4.77186	-5.17315
-0.8122	-5.00273	-4.77189	-5.17344
-0.812	-5.0029	-4.77194	-5.17349
-0.8118	-5.0032	-4.77196	-5.17324
-0.8116	-5.00347	-4.77198	-5.17312
-0.8114	-5.00376	-4.77202	-5.173
-0.8112	-5.00439	-4.77151	-5.17285
-0.811	-5.00503	-4.77073	-5.17288
-0.8108	-5.00564	-4.77008	-5.17281
-0.8106	-5.00614	-4.76957	-5.17244
-0.8104	-5.00662	-4.76917	-5.1719
-0.8102	-5.00681	-4.76888	-5.17129
-0.81	-5.0071	-4.76888	-5.17056
-0.8098	-5.00731	-4.76888	-5.16987
-0.8096	-5.00762	-4.769	-5.16919
-0.8094	-5.00779	-4.76889	-5.16864
-0.8092	-5.00795	-4.76888	-5.16818
-0.809	-5.00815	-4.76861	-5.1677
-0.8088	-5.00808	-4.7686	-5.16708
-0.8086	-5.00769	-4.76888	-5.16664
-0.8084	-5.0074	-4.76943	-5.16616
-0.8082	-5.00724	-4.76981	-5.16564
-0.808	-5.00703	-4.77027	-5.16521
-0.8078	-5.00689	-4.77069	-5.16484
-0.8076	-5.00668	-4.77117	-5.16448
-0.8074	-5.0062	-4.7717	-5.16419
-0.8072	-5.00546	-4.77204	-5.16422
-0.807	-5.00483	-4.77238	-5.16444
-0.8068	-5.0042	-4.77273	-5.16477
-0.8066	-5.00382	-4.77324	-5.16488
-0.8064	-5.00325	-4.77381	-5.16507
-0.8062	-5.00292	-4.77421	-5.16515
-0.806	-5.00303	-4.77409	-5.16535
-0.8058	-5.00318	-4.77398	-5.16548
-0.8056	-5.00329	-4.77404	-5.1655
-0.8054	-5.00341	-4.77422	-5.16567
-0.8052	-5.00334	-4.77432	-5.16563
-0.805	-5.00333	-4.77448	-5.1656
-0.8048	-5.00325	-4.77451	-5.16597
-0.8046	-5.00332	-4.77425	-5.16649
-0.8044	-5.00327	-4.77378	-5.16726
-0.8042	-5.00317	-4.77315	-5.16806
-0.804	-5.00331	-4.7725	-5.16893
-0.8038	-5.0033	-4.7719	-5.16974
-0.8036	-5.00307	-4.77153	-5.17074
-0.8034	-5.00267	-4.7716	-5.17168
-0.8032	-5.00228	-4.77146	-5.17242
-0.803	-5.00197	-4.77138	-5.17293
-0.8028	-5.00184	-4.7713	-5.17337
-0.8026	-5.00185	-4.77111	-5.1734
-0.8024	-5.00213	-4.77104	-5.17337
-0.8022	-5.00238	-4.771	-5.17326
-0.802	-5.00267	-4.77103	-5.1731
-0.8018	-5.00286	-4.77108	-5.17307
-0.8016	-5.00301	-4.77131	-5.17312
-0.8014	-5.00319	-4.77165	-5.17295
-0.8012	-5.00342	-4.772	-5.1729
-0.801	-5.00369	-4.77196	-5.1729
-0.8008	-5.00431	-4.77164	-5.17281
-0.8006	-5.00485	-4.77132	-5.17279
-0.8004	-5.00537	-4.77105	-5.17276
-0.8002	-5.00573	-4.7707	-5.17275
-0.8	-5.00607	-4.77033	-5.17274
-0.7998	-5.00627	-4.76992	-5.17267
-0.7996	-5.00662	-4.76936	-5.17251
-0.7994	-5.00685	-4.76902	-5.17247
-0.7992	-5.00697	-4.76833	-5.17195
-0.799	-5.00712	-4.76775	-5.17131
-0.7988	-5.00736	-4.76732	-5.17059
-0.7986	-5.00725	-4.76713	-5.1697
-0.7984	-5.00689	-4.76729	-5.16892
-0.7982	-5.00613	-4.76774	-5.16804
-0.798	-5.00543	-4.76801	-5.16752
-0.7978	-5.00487	-4.76835	-5.16747
-0.7976	-5.00411	-4.76854	-5.16758
-0.7974	-5.00363	-4.76888	-5.16782
-0.7972	-5.00309	-4.76922	-5.1678
-0.797	-5.0027	-4.76965	-5.16773
-0.7968	-5.00229	-4.7702	-5.16781
-0.7966	-5.00192	-4.7707	-5.16794
-0.7964	-5.00162	-4.77114	-5.16813
-0.7962	-5.00143	-4.77156	-5.16826
-0.796	-5.00111	-4.77198	-5.16824
-0.7958	-5.00127	-4.77199	-5.16839
-0.7956	-5.00175	-4.7718	-5.16857
-0.7954	-5.00199	-4.77184	-5.16869
-0.7952	-5.00212	-4.7718	-5.16877
-0.795	-5.00212	-4.77183	-5.16876
-0.7948	-5.00212	-4.77183	-5.16892
-0.7946	-5.00223	-4.77188	-5.16912
-0.7944	-5.00233	-4.77208	-5.1695
-0.7942	-5.00238	-4.77209	-5.16968
-0.794	-5.00235	-4.77223	-5.1701
-0.7938	-5.00239	-4.77236	-5.17035
-0.7936	-5.00273	-4.77224	-5.17076
-0.7934	-5.0031	-4.77239	-5.17121
-0.7932	-5.00311	-4.77277	-5.1714
-0.793	-5.00319	-4.77283	-5.17162
-0.7928	-5.00344	-4.77266	-5.1717
-0.7926	-5.00358	-4.77252	-5.17198
-0.7924	-5.00365	-4.77219	-5.17199
-0.7922	-5.00368	-4.77188	-5.17212
-0.792	-5.00376	-4.7719	-5.17241
-0.7918	-5.00392	-4.77182	-5.17253
-0.7916	-5.00387	-4.77194	-5.17257
-0.7914	-5.00392	-4.77209	-5.17263
-0.7912	-5.00383	-4.77215	-5.17262
-0.791	-5.00385	-4.77218	-5.17271
-0.7908	-5.004	-4.77215	-5.17257
-0.7906	-5.00449	-4.77175	-5.1726
-0.7904	-5.00503	-4.7713	-5.1723
-0.7902	-5.00537	-4.77094	-5.1722
-0.79	-5.00574	-4.77068	-5.17187
-0.7898	-5.00601	-4.77023	-5.17167
-0.7896	-5.00622	-4.77003	-5.1715
-0.7894	-5.00646	-4.76959	-5.17138
-0.7892	-5.0066	-4.76932	-5.1711
-0.789	-5.00654	-4.76886	-5.17086
-0.7888	-5.00636	-4.76836	-5.17075
-0.7886	-5.00623	-4.76794	-5.17074
-0.7884	-5.00598	-4.76742	-5.17107
-0.7882	-5.00534	-4.76701	-5.17166
-0.788	-5.00457	-4.76692	-5.17217
-0.7878	-5.00382	-4.76694	-5.17232
-0.7876	-5.00329	-4.76701	-5.17227
-0.7874	-5.00269	-4.76714	-5.17203
-0.7872	-5.0022	-4.76751	-5.17173
-0.787	-5.00182	-4.76803	-5.17157
-0.7868	-5.00144	-4.76856	-5.17124
-0.7866	-5.00115	-4.76914	-5.17081
-0.7864	-5.00085	-4.76966	-5.17063
-0.7862	-5.00056	-4.77013	-5.17041
-0.786	-5.00031	-4.77059	-5.1704
-0.7858	-5.00024	-4.77112	-5.17054
-0.7856	-5.00009	-4.77149	-5.17038
-0.7854	-5.00026	-4.77136	-5.17046
-0.7852	-5.00065	-4.77128	-5.17052
-0.785	-5.00074	-4.77116	-5.17066
-0.7848	-5.00088	-4.77119	-5.17085
-0.7846	-5.00095	-4.77125	-5.17109
-0.7844	-5.00096	-4.77122	-5.17132
-0.7842	-5.00113	-4.77124	-5.17156
-0.784	-5.00146	-4.77129	-5.17145
-0.7838	-5.00203	-4.77137	-5.17119
-0.7836	-5.00256	-4.77143	-5.17079
-0.7834	-5.00312	-4.7713	-5.1706
-0.7832	-5.00349	-4.77101	-5.17021
-0.783	-5.00344	-4.7711	-5.16984
-0.7828	-5.00318	-4.77162	-5.16943
-0.7826	-5.00305	-4.77218	-5.1689
-0.7824	-5.00309	-4.77273	-5.16848
-0.7822	-5.00289	-4.77322	-5.16813
-0.782	-5.00295	-4.77367	-5.16807
-0.7818	-5.003	-4.7739	-5.16828
-0.7816	-5.00299	-4.77385	-5.16872
-0.7814	-5.00299	-4.77373	-5.16908
-0.7812	-5.00308	-4.77374	-5.16934
-0.781	-5.00314	-4.77383	-5.16959
-0.7808	-5.00309	-4.77405	-5.16961
-0.7806	-5.00319	-4.77432	-5.16976
-0.7804	-5.00341	-4.77418	-5.16993
-0.7802	-5.00394	-4.77383	-5.1698
-0.78	-5.00439	-4.77346	-5.16962
-0.7798	-5.00471	-4.77297	-5.16941
-0.7796	-5.00483	-4.77261	-5.1693
-0.7794	-5.00462	-4.77227	-5.16915
-0.7792	-5.00432	-4.77191	-5.16914
-0.779	-5.00403	-4.77147	-5.16951
-0.7788	-5.00375	-4.77102	-5.16973
-0.7786	-5.00359	-4.77063	-5.17012
-0.7784	-5.00354	-4.77025	-5.17049
-0.7782	-5.0033	-4.76952	-5.17063
-0.778	-5.00295	-4.76901	-5.17091
-0.7778	-5.00234	-4.76891	-5.17115
-0.7776	-5.00171	-4.76898	-5.1714
-0.7774	-5.00119	-4.76882	-5.17164
-0.7772	-5.0007	-4.76871	-5.1719
-0.777	-5.00035	-4.7686	-5.17223
-0.7768	-5.00003	-4.7685	-5.17262
-0.7766	-4.99956	-4.76841	-5.1728
-0.7764	-4.99926	-4.76828	-5.17271
-0.7762	-4.9989	-4.76845	-5.17252
-0.776	-4.99864	-4.76861	-5.17231
-0.7758	-4.99834	-4.76898	-5.17204
-0.7756	-4.99806	-4.76963	-5.17184
-0.7754	-4.99794	-4.77016	-5.17174
-0.7752	-4.99806	-4.77009	-5.17157
-0.775	-4.99827	-4.77005	-5.17147
-0.7748	-4.99865	-4.77015	-5.17134
-0.7746	-4.99899	-4.7703	-5.17094
-0.7744	-4.99943	-4.77024	-5.17048
-0.7742	-5.00004	-4.77027	-5.16987
-0.774	-5.00062	-4.77035	-5.16961
-0.7738	-5.00119	-4.7703	-5.16931
-0.7736	-5.00174	-4.77033	-5.16908
-0.7734	-5.00223	-4.77053	-5.16895
-0.7732	-5.00264	-4.77052	-5.16871
-0.773	-5.0029	-4.77039	-5.16834
-0.7728	-5.00288	-4.77045	-5.16809
-0.7726	-5.00256	-4.77085	-5.16779
-0.7724	-5.0024	-4.7713	-5.16764
-0.7722	-5.00228	-4.7717	-5.16723
-0.772	-5.00208	-4.77204	-5.16705
-0.7718	-5.00187	-4.7725	-5.16668
-0.7716	-5.00172	-4.77301	-5.16637
-0.7714	-5.00167	-4.77345	-5.16599
-0.7712	-5.0016	-4.77407	-5.16545
-0.771	-5.00152	-4.77468	-5.16492
-0.7708	-5.00146	-4.77531	-5.16456
-0.7706	-5.00146	-4.77573	-5.1643
-0.7704	-5.00136	-4.77586	-5.16424
-0.7702	-5.00135	-4.77568	-5.16424
-0.77	-5.00129	-4.77489	-5.16446
-0.7698	-5.00126	-4.77433	-5.16494
-0.7696	-5.00117	-4.77392	-5.16576
-0.7694	-5.001	-4.77356	-5.1665
-0.7692	-5.00071	-4.77334	-5.16713
-0.769	-5.00049	-4.77311	-5.16764
-0.7688	-5.0005	-4.77276	-5.16804
-0.7686	-5.0004	-4.7724	-5.1685
-0.7684	-5.00024	-4.77215	-5.16894
-0.7682	-5.00012	-4.77174	-5.16947
-0.768	-5.00009	-4.77127	-5.16993
-0.7678	-4.99986	-4.77091	-5.17041
-0.7676	-4.99944	-4.77078	-5.17073
-0.7674	-4.99888	-4.77099	-5.17089
-0.7672	-4.9984	-4.77107	-5.17115
-0.767	-4.99805	-4.7711	-5.1715
-0.7668	-4.99768	-4.77107	-5.17175
-0.7666	-4.99736	-4.77096	-5.17202
-0.7664	-4.99705	-4.77086	-5.17226
-0.7662	-4.99662	-4.77088	-5.17263
-0.766	-4.9963	-4.77098	-5.17293
-0.7658	-4.99592	-4.77095	-5.17344
-0.7656	-4.9957	-4.77098	-5.17358
-0.7654	-4.99552	-4.77091	-5.17379
-0.7652	-4.99566	-4.77091	-5.17373
-0.765	-4.99616	-4.77057	-5.17294
-0.7648	-4.99685	-4.77009	-5.17218
-0.7646	-4.99755	-4.76997	-5.17132
-0.7644	-4.99811	-4.77017	-5.17055
-0.7642	-4.99865	-4.77031	-5.16992
-0.764	-4.99902	-4.77047	-5.16928
-0.7638	-4.99953	-4.77073	-5.16867
-0.7636	-4.99996	-4.77098	-5.16836
-0.7634	-5.00046	-4.77099	-5.16801
-0.7632	-5.00076	-4.77083	-5.16758
-0.763	-5.00097	-4.77073	-5.1673
-0.7628	-5.00135	-4.77055	-5.16686
-0.7626	-5.00114	-4.77049	-5.16649
-0.7624	-5.00079	-4.77088	-5.16606
-0.7622	-5.00049	-4.77143	-5.16559
-0.762	-5.0002	-4.77173	-5.16526
-0.7618	-5.00012	-4.7722	-5.16486
-0.7616	-5	-4.77258	-5.16445
-0.7614	-4.9999	-4.77288	-5.16394
-0.7612	-4.99977	-4.77335	-5.16338
-0.761	-4.99957	-4.77395	-5.16303
-0.7608	-4.99931	-4.77467	-5.16279
-0.7606	-4.99882	-4.7752	-5.16259
-0.7604	-4.99819	-4.77589	-5.16267
-0.7602	-4.99759	-4.77668	-5.16298
-0.76	-4.99737	-4.77734	-5.16318
-0.7598	-4.99732	-4.77742	-5.1632
-0.7596	-4.99738	-4.77747	-5.16325
-0.7594	-4.99744	-4.77757	-5.16335
-0.7592	-4.99743	-4.77756	-5.16368
-0.759	-4.99726	-4.77729	-5.16433
-0.7588	-4.99727	-4.77675	-5.165
-0.7586	-4.9973	-4.77621	-5.16561
-0.7584	-4.99731	-4.77563	-5.16631
-0.7582	-4.99735	-4.77498	-5.16693
-0.758	-4.99723	-4.77429	-5.16757
-0.7578	-4.99726	-4.77381	-5.16814
-0.7576	-4.99725	-4.77312	-5.16859
-0.7574	-4.99691	-4.77273	-5.16905
-0.7572	-4.99639	-4.77261	-5.16938
-0.757	-4.99604	-4.77267	-5.16977
-0.7568	-4.99565	-4.77283	-5.1703
-0.7566	-4.99529	-4.77268	-5.17066
-0.7564	-4.99487	-4.77268	-5.17114
-0.7562	-4.99478	-4.77266	-5.17143
-0.756	-4.99468	-4.7726	-5.17167
-0.7558	-4.99488	-4.77261	-5.17149
-0.7556	-4.99508	-4.77265	-5.17103
-0.7554	-4.99545	-4.77269	-5.17079
-0.7552	-4.99559	-4.77291	-5.17049
-0.755	-4.99593	-4.77305	-5.17031
-0.7548	-4.9964	-4.77291	-5.17015
-0.7546	-4.99704	-4.77252	-5.16989
-0.7544	-4.99766	-4.77209	-5.16981
-0.7542	-4.99813	-4.77164	-5.16994
-0.754	-4.99868	-4.77105	-5.1699
-0.7538	-4.99919	-4.77056	-5.16974
-0.7536	-4.9998	-4.77038	-5.1693
-0.7534	-5.00024	-4.77022	-5.16897
-0.7532	-5.00056	-4.77032	-5.16825
-0.753	-5.00078	-4.77051	-5.16751
-0.7528	-5.00092	-4.77046	-5.16707
-0.7526	-5.00117	-4.77058	-5.16636
-0.7524	-5.00133	-4.77055	-5.16563
-0.7522	-5.00112	-4.77065	-5.16495
-0.752	-5.00084	-4.77104	-5.16432
-0.7518	-5.00077	-4.77137	-5.16369
-0.7516	-5.00041	-4.77174	-5.16314
-0.7514	-4.99996	-4.77201	-5.1625
-0.7512	-4.9995	-4.7725	-5.1622
-0.751	-4.99901	-4.77288	-5.16228
-0.7508	-4.99858	-4.77317	-5.16262
-0.7506	-4.99808	-4.77349	-5.16282
-0.7504	-4.99768	-4.77385	-5.16279
-0.7502	-4.99719	-4.77444	-5.16283
-0.75	-4.99683	-4.775	-5.16293
-0.7498	-4.99638	-4.77542	-5.1631
-0.7496	-4.99651	-4.77554	-5.16327
-0.7494	-4.99684	-4.77554	-5.16356
-0.7492	-4.99705	-4.77556	-5.16357
-0.749	-4.9974	-4.77571	-5.16372
-0.7488	-4.99753	-4.77597	-5.16387
-0.7486	-4.99772	-4.77617	-5.16394
-0.7484	-4.99784	-4.77635	-5.16403
-0.7482	-4.99792	-4.77646	-5.16415
-0.748	-4.99785	-4.77667	-5.16428
-0.7478	-4.99802	-4.77673	-5.16483
-0.7476	-4.99814	-4.77637	-5.16557
-0.7474	-4.99813	-4.77573	-5.16649
-0.7472	-4.99779	-4.77513	-5.16742
-0.747	-4.99741	-4.77492	-5.16827
-0.7468	-4.9971	-4.77497	-5.16885
-0.7466	-4.99691	-4.77497	-5.16939
-0.7464	-4.99707	-4.77484	-5.16936
-0.7462	-4.99732	-4.77473	-5.16916
-0.746	-4.99757	-4.77471	-5.16906
-0.7458	-4.99796	-4.7747	-5.16903
-0.7456	-4.99818	-4.77479	-5.16897
-0.7454	-4.99834	-4.77488	-5.16898
-0.7452	-4.99872	-4.77484	-5.1687
-0.745	-4.99885	-4.775	-5.16865
-0.7448	-4.99896	-4.77517	-5.16852
-0.7446	-4.99908	-4.77508	-5.16835
-0.7444	-4.99966	-4.77469	-5.16842
-0.7442	-5.00048	-4.77451	-5.16849
-0.744	-5.00106	-4.77421	-5.16836
-0.7438	-5.00155	-4.77388	-5.16832
-0.7436	-5.00205	-4.77359	-5.16818
-0.7434	-5.00248	-4.77312	-5.16802
-0.7432	-5.00283	-4.7726	-5.16798
-0.743	-5.00321	-4.77211	-5.16782
-0.7428	-5.0035	-4.77158	-5.16761
-0.7426	-5.00376	-4.77107	-5.16754
-0.7424	-5.00407	-4.77049	-5.16713
-0.7422	-5.00395	-4.76994	-5.16645
-0.742	-5.00341	-4.76954	-5.16581
-0.7418	-5.00256	-4.76968	-5.16522
-0.7416	-5.00176	-4.77011	-5.16486
-0.7414	-5.00104	-4.77063	-5.16491
-0.7412	-5.00054	-4.77118	-5.16497
-0.741	-5.00012	-4.77175	-5.16493
-0.7408	-4.99977	-4.77218	-5.16485
-0.7406	-4.99928	-4.77255	-5.16479
-0.7404	-4.99917	-4.77315	-5.16491
-0.7402	-4.99899	-4.77382	-5.16509
-0.74	-4.99883	-4.77439	-5.16515
-0.7398	-4.99858	-4.77494	-5.16521
-0.7396	-4.99867	-4.77549	-5.16527
-0.7394	-4.99874	-4.77568	-5.16535
-0.7392	-4.999	-4.77554	-5.16544
-0.739	-4.99934	-4.77548	-5.16548
-0.7388	-4.99963	-4.77552	-5.16559
-0.7386	-4.9999	-4.7755	-5.16573
-0.7384	-5.00001	-4.77558	-5.16588
-0.7382	-5.00015	-4.77567	-5.16607
-0.738	-5.00016	-4.77554	-5.16634
-0.7378	-5.0003	-4.77555	-5.16661
-0.7376	-5.00049	-4.77559	-5.167
-0.7374	-5.0007	-4.77558	-5.16722
-0.7372	-5.00099	-4.7757	-5.16721
-0.737	-5.00134	-4.77575	-5.16678
-0.7368	-5.0016	-4.77585	-5.16623
-0.7366	-5.0016	-4.77633	-5.16618
-0.7364	-5.0017	-4.77674	-5.16618
-0.7362	-5.00174	-4.77669	-5.16638
-0.736	-5.00181	-4.77648	-5.16659
-0.7358	-5.00201	-4.77631	-5.16681
-0.7356	-5.00216	-4.77618	-5.16707
-0.7354	-5.00223	-4.77609	-5.16729
-0.7352	-5.00232	-4.7762	-5.16746
-0.735	-5.00243	-4.77631	-5.16759
-0.7348	-5.00255	-4.7764	-5.16775
-0.7346	-5.00261	-4.77668	-5.168
-0.7344	-5.00269	-4.77675	-5.16801
-0.7342	-5.00308	-4.77643	-5.16811
-0.734	-5.00383	-4.77601	-5.16802
-0.7338	-5.00461	-4.77587	-5.16813
-0.7336	-5.00508	-4.7754	-5.16798
-0.7334	-5.00557	-4.77522	-5.16787
-0.7332	-5.00595	-4.77508	-5.16776
-0.733	-5.00621	-4.77468	-5.16751
-0.7328	-5.0062	-4.77443	-5.16733
-0.7326	-5.00613	-4.77408	-5.16716
-0.7324	-5.00602	-4.77367	-5.16746
-0.7322	-5.00578	-4.7732	-5.1678
-0.732	-5.00556	-4.77264	-5.16833
-0.7318	-5.00517	-4.77208	-5.16864
-0.7316	-5.00449	-4.77184	-5.16896
-0.7314	-5.00378	-4.77184	-5.16939
-0.7312	-5.00333	-4.7718	-5.16986
-0.731	-5.00297	-4.7716	-5.17011
-0.7308	-5.00268	-4.77147	-5.17007
-0.7306	-5.00237	-4.77139	-5.16969
-0.7304	-5.00219	-4.77179	-5.16951
-0.7302	-5.002	-4.77226	-5.16931
-0.73	-5.00187	-4.77288	-5.16924
-0.7298	-5.00167	-4.77326	-5.16904
-0.7296	-5.00166	-4.7739	-5.16889
-0.7294	-5.00146	-4.77458	-5.16876
-0.7292	-5.00142	-4.77517	-5.16878
-0.729	-5.00174	-4.77528	-5.169
-0.7288	-5.00214	-4.77532	-5.16921
-0.7286	-5.0024	-4.7755	-5.16949
-0.7284	-5.00255	-4.77565	-5.16978
-0.7282	-5.00268	-4.77574	-5.16989
-0.728	-5.003	-4.776	-5.17011
-0.7278	-5.00337	-4.77613	-5.16991
-0.7276	-5.004	-4.77619	-5.16968
-0.7274	-5.00456	-4.77635	-5.16924
-0.7272	-5.00513	-4.77636	-5.16906
-0.727	-5.00577	-4.77629	-5.16864
-0.7268	-5.00611	-4.77605	-5.16839
-0.7266	-5.00613	-4.77603	-5.168
-0.7264	-5.00589	-4.77647	-5.16765
-0.7262	-5.00583	-4.77687	-5.16734
-0.726	-5.0058	-4.77736	-5.16704
-0.7258	-5.00585	-4.7777	-5.16657
-0.7256	-5.00579	-4.77841	-5.16622
-0.7254	-5.00588	-4.77884	-5.16584
-0.7252	-5.00595	-4.77922	-5.16581
-0.725	-5.00589	-4.77961	-5.16589
-0.7248	-5.0059	-4.77968	-5.16613
-0.7246	-5.00584	-4.77972	-5.16645
-0.7244	-5.00592	-4.77983	-5.16658
-0.7242	-5.00603	-4.77998	-5.16676
-0.724	-5.00648	-4.77995	-5.16684
-0.7238	-5.00715	-4.77951	-5.16694
-0.7236	-5.00765	-4.77934	-5.16706
-0.7234	-5.00813	-4.77904	-5.16718
