t[s]	AI 0 [V]	AI 1 [V]	AI 2 [V]
-0.7116	-5.15811	-5.15369	-5.58328
-0.7114	-5.1579	-5.15411	-5.58292
-0.7112	-5.15781	-5.15451	-5.58268
-0.711	-5.15773	-5.15495	-5.58248
-0.7108	-5.15781	-5.15538	-5.58231
-0.7106	-5.15778	-5.15562	-5.58231
-0.7104	-5.15775	-5.15563	-5.5824
-0.7102	-5.15781	-5.15556	-5.58229
-0.71	-5.15768	-5.15559	-5.58226
-0.7098	-5.15766	-5.1556	-5.5822
-0.7096	-5.15757	-5.15574	-5.58204
-0.7094	-5.15743	-5.15575	-5.58172
-0.7092	-5.15749	-5.1559	-5.58137
-0.709	-5.15733	-5.15582	-5.58105
-0.7088	-5.15733	-5.15583	-5.58064
-0.7086	-5.1572	-5.15582	-5.58029
-0.7084	-5.15716	-5.15569	-5.57997
-0.7082	-5.1571	-5.15577	-5.57969
-0.708	-5.15714	-5.15591	-5.5794
-0.7078	-5.1571	-5.1562	-5.57911
-0.7076	-5.15705	-5.15675	-5.57903
-0.7074	-5.15738	-5.15718	-5.57872
-0.7072	-5.15763	-5.15767	-5.57857
-0.707	-5.15774	-5.15815	-5.57851
-0.7068	-5.15788	-5.15891	-5.57827
-0.7066	-5.15795	-5.15908	-5.57801
-0.7064	-5.15785	-5.15932	-5.57794
-0.7062	-5.15791	-5.15949	-5.5779
-0.706	-5.15793	-5.15951	-5.57788
-0.7058	-5.1579	-5.15968	-5.57807
-0.7056	-5.15779	-5.1596	-5.57816
-0.7054	-5.15794	-5.15934	-5.57824
-0.7052	-5.15796	-5.15898	-5.57842
-0.705	-5.15789	-5.15857	-5.57847
-0.7048	-5.15786	-5.15818	-5.57857
-0.7046	-5.15768	-5.15785	-5.57887
-0.7044	-5.15739	-5.15725	-5.57931
-0.7042	-5.15723	-5.15698	-5.57971
-0.704	-5.15717	-5.15666	-5.58006
-0.7038	-5.15713	-5.15626	-5.5804
-0.7036	-5.15708	-5.15588	-5.58084
-0.7034	-5.1571	-5.15556	-5.58128
-0.7032	-5.15702	-5.15511	-5.58165
-0.703	-5.15696	-5.1548	-5.58191
-0.7028	-5.15687	-5.15458	-5.58242
-0.7026	-5.15705	-5.15453	-5.58271
-0.7024	-5.1571	-5.15462	-5.58293
-0.7022	-5.157	-5.1547	-5.58332
-0.702	-5.15696	-5.15481	-5.58366
-0.7018	-5.15698	-5.15485	-5.5839
-0.7016	-5.15704	-5.15486	-5.58425
-0.7014	-5.15699	-5.15484	-5.58477
-0.7012	-5.15709	-5.15501	-5.58522
-0.701	-5.15702	-5.15524	-5.58558
-0.7008	-5.15702	-5.15545	-5.58592
-0.7006	-5.15713	-5.15576	-5.58621
-0.7004	-5.15687	-5.15578	-5.58592
-0.7002	-5.15676	-5.15599	-5.5856
-0.7	-5.15676	-5.15608	-5.58503
-0.6998	-5.15674	-5.15609	-5.58438
-0.6996	-5.1568	-5.1561	-5.58367
-0.6994	-5.15692	-5.15629	-5.58308
-0.6992	-5.15695	-5.1564	-5.58257
-0.699	-5.15689	-5.15632	-5.58198
-0.6988	-5.15701	-5.15649	-5.58146
-0.6986	-5.15691	-5.15635	-5.58095
-0.6984	-5.15694	-5.15641	-5.58058
-0.6982	-5.15692	-5.15637	-5.58014
-0.698	-5.15683	-5.15644	-5.57981
-0.6978	-5.15693	-5.15648	-5.5795
-0.6976	-5.15696	-5.15681	-5.57919
-0.6974	-5.15707	-5.15725	-5.57892
-0.6972	-5.15713	-5.15781	-5.57883
-0.697	-5.15734	-5.15831	-5.57875
-0.6968	-5.15741	-5.15863	-5.5785
-0.6966	-5.15742	-5.15888	-5.57809
-0.6964	-5.15764	-5.15948	-5.57764
-0.6962	-5.15773	-5.15987	-5.57725
-0.696	-5.15788	-5.16038	-5.57683
-0.6958	-5.15794	-5.16088	-5.57648
-0.6956	-5.15792	-5.16108	-5.57624
-0.6954	-5.15793	-5.1611	-5.57612
-0.6952	-5.15807	-5.16111	-5.57615
-0.695	-5.15817	-5.16089	-5.57645
-0.6948	-5.15825	-5.16073	-5.57691
-0.6946	-5.15836	-5.16056	-5.5776
-0.6944	-5.15849	-5.16054	-5.57825
-0.6942	-5.1583	-5.16015	-5.57901
-0.694	-5.1584	-5.16003	-5.57988
-0.6938	-5.15852	-5.15972	-5.58067
-0.6936	-5.15845	-5.15942	-5.58117
-0.6934	-5.1582	-5.15871	-5.58173
-0.6932	-5.15802	-5.15834	-5.5824
-0.693	-5.15783	-5.15809	-5.5829
-0.6928	-5.15754	-5.15776	-5.58328
-0.6926	-5.15743	-5.15754	-5.58383
-0.6924	-5.15717	-5.15751	-5.58429
-0.6922	-5.15705	-5.1576	-5.58463
-0.692	-5.15688	-5.15763	-5.58504
-0.6918	-5.15664	-5.15752	-5.58544
-0.6916	-5.15652	-5.15751	-5.58588
-0.6914	-5.15641	-5.15761	-5.5864
-0.6912	-5.15633	-5.15756	-5.58677
-0.691	-5.15638	-5.1576	-5.58708
-0.6908	-5.15637	-5.15753	-5.58716
-0.6906	-5.15622	-5.15772	-5.58717
-0.6904	-5.15612	-5.15778	-5.58697
-0.6902	-5.15627	-5.15768	-5.5869
-0.69	-5.15596	-5.15736	-5.58675
-0.6898	-5.156	-5.15687	-5.58652
-0.6896	-5.15595	-5.15653	-5.58625
-0.6894	-5.15594	-5.15618	-5.58597
-0.6892	-5.15582	-5.15601	-5.5854
-0.689	-5.15588	-5.15594	-5.58475
-0.6888	-5.156	-5.15588	-5.58403
-0.6886	-5.1559	-5.15583	-5.58351
-0.6884	-5.15583	-5.15601	-5.58295
-0.6882	-5.15587	-5.15609	-5.58228
-0.688	-5.15588	-5.15598	-5.58185
-0.6878	-5.156	-5.15596	-5.58114
-0.6876	-5.15595	-5.15602	-5.58069
-0.6874	-5.15609	-5.15631	-5.58026
-0.6872	-5.15634	-5.15682	-5.57992
-0.687	-5.15647	-5.15738	-5.57973
-0.6868	-5.15664	-5.15805	-5.57945
-0.6866	-5.15656	-5.15857	-5.57893
-0.6864	-5.15655	-5.159	-5.57847
-0.6862	-5.15668	-5.15958	-5.578
-0.686	-5.15659	-5.16003	-5.57773
-0.6858	-5.15684	-5.16046	-5.5776
-0.6856	-5.15697	-5.16093	-5.57775
-0.6854	-5.15684	-5.16143	-5.578
-0.6852	-5.15688	-5.16181	-5.57826
-0.685	-5.15689	-5.16193	-5.57844
-0.6848	-5.15693	-5.162	-5.57856
-0.6846	-5.15709	-5.16201	-5.57868
-0.6844	-5.15717	-5.16196	-5.5788
-0.6842	-5.15718	-5.16193	-5.57876
-0.684	-5.15712	-5.16167	-5.5789
-0.6838	-5.15697	-5.16141	-5.57896
-0.6836	-5.15705	-5.16107	-5.57922
-0.6834	-5.15695	-5.16077	-5.57964
-0.6832	-5.15705	-5.1602	-5.58014
-0.683	-5.15694	-5.15976	-5.58072
-0.6828	-5.15694	-5.15917	-5.58147
-0.6826	-5.15697	-5.15884	-5.58235
-0.6824	-5.15702	-5.15851	-5.58296
-0.6822	-5.15714	-5.15846	-5.58388
-0.682	-5.15713	-5.15856	-5.58453
-0.6818	-5.15709	-5.15881	-5.58514
-0.6816	-5.15702	-5.15891	-5.58562
-0.6814	-5.15711	-5.15903	-5.58577
-0.6812	-5.15718	-5.15927	-5.58575
-0.681	-5.15723	-5.15941	-5.58543
-0.6808	-5.15731	-5.15946	-5.58529
-0.6806	-5.1574	-5.15957	-5.58514
-0.6804	-5.15753	-5.15966	-5.58496
-0.6802	-5.15759	-5.15962	-5.58482
-0.68	-5.1576	-5.15965	-5.58479
-0.6798	-5.15757	-5.15929	-5.58468
-0.6796	-5.15763	-5.15917	-5.58462
-0.6794	-5.15781	-5.15888	-5.58444
-0.6792	-5.15794	-5.15847	-5.58422
-0.679	-5.15817	-5.15831	-5.58402
-0.6788	-5.15829	-5.15784	-5.58401
-0.6786	-5.15846	-5.15746	-5.58383
-0.6784	-5.15867	-5.15706	-5.58365
-0.6782	-5.15884	-5.15674	-5.5834
-0.678	-5.15899	-5.15648	-5.58288
-0.6778	-5.15911	-5.15624	-5.5822
-0.6776	-5.1592	-5.15609	-5.58134
-0.6774	-5.15946	-5.15607	-5.58062
-0.6772	-5.15955	-5.15627	-5.57985
-0.677	-5.15964	-5.15671	-5.57927
-0.6768	-5.15965	-5.15686	-5.57864
-0.6766	-5.15968	-5.1571	-5.57823
-0.6764	-5.15973	-5.15756	-5.57804
-0.6762	-5.15974	-5.15786	-5.57806
-0.676	-5.15978	-5.15832	-5.57807
-0.6758	-5.15972	-5.15878	-5.57814
-0.6756	-5.15978	-5.15929	-5.5783
-0.6754	-5.1598	-5.15992	-5.57827
-0.6752	-5.15967	-5.16039	-5.57825
-0.675	-5.15977	-5.16083	-5.57833
-0.6748	-5.15994	-5.16127	-5.57866
-0.6746	-5.15993	-5.16132	-5.57872
-0.6744	-5.15993	-5.16151	-5.57887
-0.6742	-5.15997	-5.16164	-5.57901
-0.674	-5.15997	-5.16189	-5.57918
-0.6738	-5.16021	-5.16201	-5.57942
-0.6736	-5.16011	-5.16216	-5.57969
-0.6734	-5.16009	-5.16242	-5.57992
-0.6732	-5.16019	-5.16237	-5.58008
-0.673	-5.16016	-5.16235	-5.58027
-0.6728	-5.16004	-5.16208	-5.58039
-0.6726	-5.16003	-5.16193	-5.58065
-0.6724	-5.16009	-5.16176	-5.58079
-0.6722	-5.1602	-5.16159	-5.58085
-0.672	-5.16009	-5.16156	-5.58095
-0.6718	-5.16004	-5.16148	-5.58103
-0.6716	-5.16001	-5.16151	-5.58118
-0.6714	-5.15992	-5.16143	-5.58152
-0.6712	-5.15993	-5.16136	-5.58171
-0.671	-5.15985	-5.16135	-5.5818
-0.6708	-5.15975	-5.16137	-5.58197
-0.6706	-5.15962	-5.16141	-5.58189
-0.6704	-5.15953	-5.16148	-5.58185
-0.6702	-5.15946	-5.16158	-5.58184
-0.67	-5.15946	-5.16165	-5.58184
-0.6698	-5.15936	-5.16164	-5.58173
-0.6696	-5.15927	-5.16165	-5.58163
-0.6694	-5.15923	-5.16138	-5.58151
-0.6692	-5.15915	-5.16096	-5.58132
-0.669	-5.15916	-5.16061	-5.58125
-0.6688	-5.15907	-5.16021	-5.58109
-0.6686	-5.15904	-5.15992	-5.58089
-0.6684	-5.15911	-5.15962	-5.58062
-0.6682	-5.15894	-5.15932	-5.58022
-0.668	-5.15897	-5.15894	-5.5799
-0.6678	-5.15903	-5.15837	-5.57961
-0.6676	-5.15901	-5.15788	-5.5795
-0.6674	-5.15899	-5.15743	-5.57951
-0.6672	-5.15906	-5.15708	-5.57965
-0.667	-5.15933	-5.15688	-5.58018
-0.6668	-5.15941	-5.15709	-5.58053
-0.6666	-5.15933	-5.15719	-5.58064
-0.6664	-5.15935	-5.15747	-5.5806
-0.6662	-5.15916	-5.15786	-5.58044
-0.666	-5.15915	-5.15819	-5.58017
-0.6658	-5.159	-5.1586	-5.5799
-0.6656	-5.1591	-5.15913	-5.57973
-0.6654	-5.15904	-5.1596	-5.57951
-0.6652	-5.15907	-5.16004	-5.57947
-0.665	-5.15908	-5.16052	-5.57927
-0.6648	-5.15907	-5.16085	-5.57916
-0.6646	-5.15888	-5.16113	-5.57913
-0.6644	-5.159	-5.16129	-5.57917
-0.6642	-5.15886	-5.16119	-5.57916
-0.664	-5.15878	-5.16122	-5.57913
-0.6638	-5.15864	-5.16109	-5.57919
-0.6636	-5.15864	-5.16114	-5.57929
-0.6634	-5.15858	-5.1611	-5.57955
-0.6632	-5.1585	-5.16119	-5.57969
-0.663	-5.1586	-5.16125	-5.57992
-0.6628	-5.1585	-5.16129	-5.57983
-0.6626	-5.1586	-5.16122	-5.57971
-0.6624	-5.15865	-5.16114	-5.57936
-0.6622	-5.15855	-5.16132	-5.57909
-0.662	-5.15848	-5.16135	-5.57865
-0.6618	-5.15851	-5.16175	-5.57817
-0.6616	-5.15845	-5.16202	-5.57794
-0.6614	-5.15842	-5.16245	-5.57775
-0.6612	-5.15838	-5.16268	-5.57753
-0.661	-5.15822	-5.16279	-5.57722
-0.6608	-5.15808	-5.16304	-5.57724
-0.6606	-5.15811	-5.16317	-5.57742
-0.6604	-5.15812	-5.16314	-5.5775
-0.6602	-5.1581	-5.16315	-5.57773
-0.66	-5.15815	-5.16325	-5.57793
-0.6598	-5.15804	-5.16328	-5.57809
-0.6596	-5.15815	-5.16329	-5.57819
-0.6594	-5.15799	-5.16318	-5.57818
-0.6592	-5.15798	-5.16268	-5.57829
-0.659	-5.15803	-5.16228	-5.57833
-0.6588	-5.15804	-5.16201	-5.57824
-0.6586	-5.15796	-5.16183	-5.5782
-0.6584	-5.15799	-5.16156	-5.57801
-0.6582	-5.15802	-5.16129	-5.57795
-0.658	-5.15808	-5.161	-5.57799
-0.6578	-5.15805	-5.1608	-5.57797
-0.6576	-5.15798	-5.16049	-5.57831
-0.6574	-5.15798	-5.16014	-5.57859
-0.6572	-5.15812	-5.15979	-5.57897
-0.657	-5.15823	-5.15964	-5.57945
-0.6568	-5.15829	-5.15919	-5.5799
-0.6566	-5.15837	-5.15897	-5.58025
-0.6564	-5.15834	-5.15903	-5.58066
-0.6562	-5.1583	-5.1589	-5.58096
-0.656	-5.15822	-5.15898	-5.58124
-0.6558	-5.1582	-5.15891	-5.58157
-0.6556	-5.15827	-5.15909	-5.58196
-0.6554	-5.15818	-5.15916	-5.58213
-0.6552	-5.15821	-5.1594	-5.58218
-0.655	-5.1581	-5.15976	-5.58223
-0.6548	-5.15796	-5.16004	-5.58213
-0.6546	-5.1577	-5.16031	-5.5818
-0.6544	-5.1576	-5.16094	-5.58182
-0.6542	-5.15724	-5.16128	-5.58179
-0.654	-5.15713	-5.16147	-5.58185
-0.6538	-5.15699	-5.16167	-5.58188
-0.6536	-5.15702	-5.16181	-5.58191
-0.6534	-5.15688	-5.16191	-5.58169
-0.6532	-5.15685	-5.16199	-5.58132
-0.653	-5.15673	-5.16217	-5.58081
-0.6528	-5.15655	-5.16208	-5.58036
-0.6526	-5.15664	-5.16212	-5.58006
-0.6524	-5.15659	-5.1622	-5.57986
-0.6522	-5.15645	-5.16214	-5.57949
-0.652	-5.15639	-5.16208	-5.5791
-0.6518	-5.15627	-5.16202	-5.57867
-0.6516	-5.15623	-5.16216	-5.57823
-0.6514	-5.15622	-5.16236	-5.57784
-0.6512	-5.15591	-5.16254	-5.57754
-0.651	-5.15584	-5.16292	-5.57732
-0.6508	-5.15587	-5.16328	-5.577
-0.6506	-5.15591	-5.16366	-5.57674
-0.6504	-5.15568	-5.16401	-5.57646
-0.6502	-5.15562	-5.16435	-5.57611
-0.65	-5.15562	-5.1646	-5.57573
-0.6498	-5.15567	-5.16474	-5.57532
-0.6496	-5.15552	-5.16503	-5.57508
-0.6494	-5.15553	-5.16508	-5.57482
-0.6492	-5.15552	-5.16495	-5.57472
-0.649	-5.15573	-5.16472	-5.57478
-0.6488	-5.15576	-5.16442	-5.57482
-0.6486	-5.15578	-5.16402	-5.57524
-0.6484	-5.15588	-5.16378	-5.57556
-0.6482	-5.15587	-5.16353	-5.5762
-0.648	-5.15591	-5.16322	-5.57694
-0.6478	-5.15594	-5.16294	-5.57757
-0.6476	-5.15606	-5.16263	-5.57818
-0.6474	-5.15615	-5.16224	-5.57877
-0.6472	-5.15628	-5.16201	-5.57945
-0.647	-5.15644	-5.16176	-5.58008
-0.6468	-5.15659	-5.16165	-5.58056
-0.6466	-5.15656	-5.1613	-5.58095
-0.6464	-5.15674	-5.16098	-5.58142
-0.6462	-5.15671	-5.16106	-5.58177
-0.646	-5.15662	-5.16107	-5.5822
-0.6458	-5.15671	-5.16107	-5.58247
-0.6456	-5.15677	-5.16112	-5.58285
-0.6454	-5.15681	-5.16114	-5.58324
-0.6452	-5.15688	-5.16105	-5.58366
-0.645	-5.15679	-5.16098	-5.58416
-0.6448	-5.15666	-5.16099	-5.58455
-0.6446	-5.15665	-5.161	-5.58504
-0.6444	-5.15673	-5.16102	-5.58551
-0.6442	-5.15695	-5.16119	-5.58568
-0.644	-5.15693	-5.16113	-5.5858
-0.6438	-5.15692	-5.16104	-5.5855
-0.6436	-5.15696	-5.16089	-5.58495
-0.6434	-5.15684	-5.16089	-5.58429
-0.6432	-5.15676	-5.16099	-5.58368
-0.643	-5.15684	-5.16107	-5.58302
-0.6428	-5.1569	-5.16117	-5.58251
-0.6426	-5.15696	-5.16137	-5.58192
-0.6424	-5.15701	-5.16151	-5.58138
-0.6422	-5.15704	-5.16167	-5.58088
-0.642	-5.1571	-5.16181	-5.58052
-0.6418	-5.15718	-5.16176	-5.58012
-0.6416	-5.15712	-5.16177	-5.57976
-0.6414	-5.15694	-5.16189	-5.57938
-0.6412	-5.15699	-5.1621	-5.5791
-0.641	-5.15698	-5.16248	-5.57877
-0.6408	-5.15719	-5.16311	-5.57865
-0.6406	-5.15773	-5.16364	-5.57835
-0.6404	-5.15792	-5.16396	-5.57802
-0.6402	-5.15814	-5.16432	-5.57767
-0.64	-5.15841	-5.16468	-5.57716
-0.6398	-5.15861	-5.16506	-5.57659
-0.6396	-5.15888	-5.16548	-5.57622
-0.6394	-5.15899	-5.16583	-5.57586
-0.6392	-5.15909	-5.16599	-5.57575
-0.639	-5.1591	-5.16613	-5.57565
-0.6388	-5.15921	-5.16621	-5.57582
-0.6386	-5.15936	-5.16612	-5.5759
-0.6384	-5.15948	-5.16596	-5.57595
-0.6382	-5.15943	-5.16574	-5.57611
-0.638	-5.15952	-5.16542	-5.57655
-0.6378	-5.15965	-5.16509	-5.57699
-0.6376	-5.15972	-5.16492	-5.57765
-0.6374	-5.15979	-5.16449	-5.57829
-0.6372	-5.15975	-5.16435	-5.57912
-0.637	-5.16009	-5.16414	-5.57985
-0.6368	-5.16002	-5.16353	-5.58057
-0.6366	-5.16014	-5.16317	-5.58116
-0.6364	-5.16005	-5.16282	-5.58165
-0.6362	-5.15999	-5.16243	-5.58227
-0.636	-5.15989	-5.16249	-5.58289
-0.6358	-5.15983	-5.16265	-5.58337
-0.6356	-5.15978	-5.16268	-5.58386
-0.6354	-5.15975	-5.16269	-5.58443
-0.6352	-5.15955	-5.16281	-5.58503
-0.635	-5.15948	-5.16289	-5.58559
-0.6348	-5.15935	-5.16296	-5.58576
-0.6346	-5.15932	-5.16303	-5.58587
-0.6344	-5.15941	-5.1631	-5.58567
-0.6342	-5.15934	-5.16329	-5.58538
-0.634	-5.15957	-5.16347	-5.58528
-0.6338	-5.15969	-5.1634	-5.5852
-0.6336	-5.15978	-5.16325	-5.58509
-0.6334	-5.15981	-5.16287	-5.58516
-0.6332	-5.15997	-5.1625	-5.585
-0.633	-5.15993	-5.16212	-5.58487
-0.6328	-5.16003	-5.16186	-5.58466
-0.6326	-5.15999	-5.16152	-5.58428
-0.6324	-5.15986	-5.16133	-5.58384
-0.6322	-5.15981	-5.16124	-5.5833
-0.632	-5.15974	-5.16107	-5.58264
-0.6318	-5.15961	-5.16109	-5.58219
-0.6316	-5.15966	-5.16108	-5.58149
-0.6314	-5.15956	-5.16112	-5.5809
-0.6312	-5.15973	-5.16115	-5.58032
-0.631	-5.15963	-5.16122	-5.57966
-0.6308	-5.15956	-5.16144	-5.57904
-0.6306	-5.1595	-5.16181	-5.57841
-0.6304	-5.15955	-5.16203	-5.57788
-0.6302	-5.15947	-5.16234	-5.57726
-0.63	-5.15946	-5.16269	-5.57694
-0.6298	-5.15924	-5.16283	-5.57665
-0.6296	-5.15923	-5.16328	-5.57663
-0.6294	-5.15906	-5.16371	-5.57687
-0.6292	-5.15893	-5.16398	-5.57706
-0.629	-5.15868	-5.16446	-5.57717
-0.6288	-5.15857	-5.16477	-5.57724
-0.6286	-5.15861	-5.16511	-5.57727
-0.6284	-5.15857	-5.16515	-5.57745
-0.6282	-5.15844	-5.16528	-5.57765
-0.628	-5.15851	-5.16535	-5.57784
-0.6278	-5.15856	-5.16544	-5.57794
-0.6276	-5.15871	-5.16544	-5.57796
-0.6274	-5.15878	-5.1655	-5.57822
-0.6272	-5.15908	-5.16535	-5.57838
-0.627	-5.15916	-5.16531	-5.57871
-0.6268	-5.15921	-5.16529	-5.57907
-0.6266	-5.15927	-5.16508	-5.57948
-0.6264	-5.15934	-5.16465	-5.58021
-0.6262	-5.15932	-5.16422	-5.58103
-0.626	-5.15914	-5.16375	-5.58173
-0.6258	-5.15907	-5.16362	-5.58244
-0.6256	-5.15899	-5.16356	-5.58314
-0.6254	-5.15893	-5.16356	-5.58376
-0.6252	-5.1589	-5.16355	-5.584
-0.625	-5.15884	-5.16352	-5.58403
-0.6248	-5.15869	-5.16363	-5.58399
-0.6246	-5.15874	-5.16364	-5.58381
-0.6244	-5.15871	-5.16352	-5.58364
-0.6242	-5.15868	-5.16353	-5.58364
-0.624	-5.15857	-5.16355	-5.58352
-0.6238	-5.15845	-5.16351	-5.58336
-0.6236	-5.15858	-5.16344	-5.58333
-0.6234	-5.15866	-5.1633	-5.58329
-0.6232	-5.15875	-5.16305	-5.58307
-0.623	-5.15872	-5.16279	-5.58299
-0.6228	-5.15871	-5.16247	-5.58293
-0.6226	-5.15877	-5.16214	-5.58289
-0.6224	-5.15885	-5.16183	-5.58273
-0.6222	-5.15877	-5.16147	-5.58264
-0.622	-5.15874	-5.16119	-5.58252
-0.6218	-5.15873	-5.16073	-5.58241
-0.6216	-5.15887	-5.16042	-5.58215
-0.6214	-5.15879	-5.16026	-5.58174
-0.6212	-5.15889	-5.15998	-5.58136
-0.621	-5.15882	-5.15976	-5.58062
-0.6208	-5.15888	-5.15966	-5.57994
-0.6206	-5.15895	-5.15983	-5.57929
-0.6204	-5.15892	-5.16012	-5.57876
-0.6202	-5.15894	-5.1606	-5.57859
-0.62	-5.15903	-5.16092	-5.57838
-0.6198	-5.15888	-5.16129	-5.57827
-0.6196	-5.15888	-5.16163	-5.57807
-0.6194	-5.15894	-5.16207	-5.57801
-0.6192	-5.15898	-5.16247	-5.57802
-0.619	-5.15896	-5.163	-5.57804
-0.6188	-5.15904	-5.16335	-5.57795
-0.6186	-5.15885	-5.16376	-5.57799
-0.6184	-5.15888	-5.16401	-5.57811
-0.6182	-5.15881	-5.16424	-5.57817
-0.618	-5.15878	-5.16418	-5.57812
-0.6178	-5.15868	-5.16415	-5.57822
-0.6176	-5.15867	-5.16428	-5.57858
-0.6174	-5.15878	-5.16448	-5.57889
-0.6172	-5.15888	-5.16461	-5.57922
-0.617	-5.15907	-5.16471	-5.57958
-0.6168	-5.15905	-5.16474	-5.57993
-0.6166	-5.15902	-5.16469	-5.58005
-0.6164	-5.15902	-5.16464	-5.58025
-0.6162	-5.15901	-5.16456	-5.58029
-0.616	-5.1589	-5.16436	-5.58011
-0.6158	-5.15896	-5.16433	-5.57981
-0.6156	-5.15899	-5.16438	-5.57946
-0.6154	-5.15902	-5.16444	-5.5792
-0.6152	-5.15905	-5.16453	-5.57918
-0.615	-5.15909	-5.16462	-5.57927
-0.6148	-5.15905	-5.16454	-5.57948
-0.6146	-5.15912	-5.16472	-5.57964
-0.6144	-5.1591	-5.16471	-5.57994
-0.6142	-5.15901	-5.16486	-5.58015
-0.614	-5.15891	-5.16506	-5.58045
-0.6138	-5.15883	-5.16524	-5.58044
-0.6136	-5.1589	-5.1654	-5.58063
-0.6134	-5.15879	-5.16535	-5.58076
-0.6132	-5.15869	-5.16516	-5.58071
-0.613	-5.15877	-5.16492	-5.5808
-0.6128	-5.15867	-5.16454	-5.58073
-0.6126	-5.15864	-5.16425	-5.58062
-0.6124	-5.15864	-5.16381	-5.58052
-0.6122	-5.15859	-5.16349	-5.58037
-0.612	-5.1586	-5.1631	-5.58018
-0.6118	-5.15863	-5.16257	-5.57989
-0.6116	-5.15858	-5.16213	-5.57973
-0.6114	-5.15853	-5.16169	-5.57947
-0.6112	-5.1585	-5.1612	-5.57935
-0.611	-5.1584	-5.16065	-5.57965
-0.6108	-5.15845	-5.16014	-5.57986
-0.6106	-5.15829	-5.15977	-5.58026
-0.6104	-5.15833	-5.15945	-5.5806
-0.6102	-5.15831	-5.15939	-5.58089
-0.61	-5.15832	-5.15941	-5.5812
-0.6098	-5.15829	-5.15947	-5.58126
-0.6096	-5.15812	-5.15953	-5.58114
-0.6094	-5.15797	-5.15977	-5.58089
-0.6092	-5.15787	-5.16019	-5.58066
-0.609	-5.1577	-5.16059	-5.58039
-0.6088	-5.15759	-5.16095	-5.58022
-0.6086	-5.15743	-5.16142	-5.58007
-0.6084	-5.15733	-5.16174	-5.57998
-0.6082	-5.15729	-5.16215	-5.57999
-0.608	-5.15733	-5.16239	-5.58005
-0.6078	-5.15742	-5.16236	-5.57997
-0.6076	-5.1575	-5.16234	-5.58003
-0.6074	-5.15753	-5.16241	-5.58028
-0.6072	-5.15765	-5.16268	-5.58057
-0.607	-5.15771	-5.16276	-5.58092
-0.6068	-5.15765	-5.16302	-5.58114
-0.6066	-5.15769	-5.16336	-5.58121
-0.6064	-5.1579	-5.16349	-5.58104
-0.6062	-5.158	-5.16351	-5.58076
-0.606	-5.15794	-5.16334	-5.58031
-0.6058	-5.15804	-5.16334	-5.57992
-0.6056	-5.15818	-5.16327	-5.57966
-0.6054	-5.15806	-5.16354	-5.57924
-0.6052	-5.15822	-5.16369	-5.57897
-0.605	-5.15823	-5.16404	-5.57862
-0.6048	-5.15815	-5.16438	-5.57835
-0.6046	-5.15815	-5.16449	-5.57802
-0.6044	-5.15809	-5.16474	-5.57774
-0.6042	-5.15797	-5.16464	-5.57763
-0.604	-5.1579	-5.16471	-5.57744
-0.6038	-5.15783	-5.16474	-5.57744
-0.6036	-5.15785	-5.16469	-5.57745
-0.6034	-5.15781	-5.16456	-5.57764
-0.6032	-5.15788	-5.16461	-5.57786
-0.603	-5.15779	-5.16442	-5.57797
-0.6028	-5.15743	-5.16421	-5.578
-0.6026	-5.15746	-5.16405	-5.57831
-0.6024	-5.15757	-5.16363	-5.5784
-0.6022	-5.15757	-5.16348	-5.57844
-0.602	-5.15769	-5.16336	-5.57847
-0.6018	-5.15776	-5.16307	-5.5787
-0.6016	-5.15777	-5.16277	-5.57902
-0.6014	-5.15769	-5.16241	-5.57944
-0.6012	-5.15764	-5.16218	-5.57985
-0.601	-5.15763	-5.16193	-5.58039
-0.6008	-5.15765	-5.16147	-5.5808
-0.6006	-5.1577	-5.16125	-5.58126
-0.6004	-5.1577	-5.16083	-5.58147
-0.6002	-5.15766	-5.16053	-5.58184
-0.6	-5.1576	-5.16045	-5.58203
-0.5998	-5.15738	-5.16036	-5.58233
-0.5996	-5.15739	-5.16021	-5.58263
-0.5994	-5.15728	-5.16018	-5.58294
-0.5992	-5.15715	-5.16009	-5.58327
-0.599	-5.15718	-5.16024	-5.58359
-0.5988	-5.157	-5.16021	-5.584
-0.5986	-5.15693	-5.16021	-5.58433
-0.5984	-5.157	-5.16033	-5.58439
-0.5982	-5.15695	-5.16064	-5.58437
-0.598	-5.15693	-5.16099	-5.58434
-0.5978	-5.15697	-5.16131	-5.58437
-0.5976	-5.15699	-5.16149	-5.58412
-0.5974	-5.15714	-5.16166	-5.58402
-0.5972	-5.15721	-5.16191	-5.58381
-0.597	-5.15739	-5.16215	-5.58338
-0.5968	-5.15763	-5.16211	-5.58281
-0.5966	-5.15758	-5.16208	-5.58232
-0.5964	-5.15762	-5.16212	-5.5819
-0.5962	-5.15768	-5.16211	-5.58154
-0.596	-5.15768	-5.16214	-5.58106
-0.5958	-5.15736	-5.16186	-5.58051
-0.5956	-5.15702	-5.16186	-5.58022
-0.5954	-5.1567	-5.16193	-5.5799
-0.5952	-5.15647	-5.16194	-5.57975
-0.595	-5.15634	-5.16214	-5.57948
-0.5948	-5.15623	-5.16248	-5.57918
-0.5946	-5.15619	-5.16292	-5.57892
-0.5944	-5.15601	-5.16335	-5.57868
